stationID,startTime,endTime,inNums,outNums
0,2019-01-29 00:00:00,2019-01-29 00:10:00,0,1
0,2019-01-29 00:10:00,2019-01-29 00:20:00,0,1
0,2019-01-29 00:20:00,2019-01-29 00:30:00,0,0
0,2019-01-29 00:30:00,2019-01-29 00:40:00,0,0
0,2019-01-29 00:40:00,2019-01-29 00:50:00,0,0
0,2019-01-29 00:50:00,2019-01-29 01:00:00,0,0
0,2019-01-29 01:00:00,2019-01-29 01:10:00,0,0
0,2019-01-29 01:10:00,2019-01-29 01:20:00,0,0
0,2019-01-29 01:20:00,2019-01-29 01:30:00,0,0
0,2019-01-29 01:30:00,2019-01-29 01:40:00,0,0
0,2019-01-29 01:40:00,2019-01-29 01:50:00,0,0
0,2019-01-29 01:50:00,2019-01-29 02:00:00,0,0
0,2019-01-29 02:00:00,2019-01-29 02:10:00,0,0
0,2019-01-29 02:10:00,2019-01-29 02:20:00,0,0
0,2019-01-29 02:20:00,2019-01-29 02:30:00,0,0
0,2019-01-29 02:30:00,2019-01-29 02:40:00,0,0
0,2019-01-29 02:40:00,2019-01-29 02:50:00,0,0
0,2019-01-29 02:50:00,2019-01-29 03:00:00,0,0
0,2019-01-29 03:00:00,2019-01-29 03:10:00,0,0
0,2019-01-29 03:10:00,2019-01-29 03:20:00,0,0
0,2019-01-29 03:20:00,2019-01-29 03:30:00,0,0
0,2019-01-29 03:30:00,2019-01-29 03:40:00,0,0
0,2019-01-29 03:40:00,2019-01-29 03:50:00,0,0
0,2019-01-29 03:50:00,2019-01-29 04:00:00,0,0
0,2019-01-29 04:00:00,2019-01-29 04:10:00,0,0
0,2019-01-29 04:10:00,2019-01-29 04:20:00,0,0
0,2019-01-29 04:20:00,2019-01-29 04:30:00,0,0
0,2019-01-29 04:30:00,2019-01-29 04:40:00,0,0
0,2019-01-29 04:40:00,2019-01-29 04:50:00,0,0
0,2019-01-29 04:50:00,2019-01-29 05:00:00,0,0
0,2019-01-29 05:00:00,2019-01-29 05:10:00,0,0
0,2019-01-29 05:10:00,2019-01-29 05:20:00,0,0
0,2019-01-29 05:20:00,2019-01-29 05:30:00,0,0
0,2019-01-29 05:30:00,2019-01-29 05:40:00,11,0
0,2019-01-29 05:40:00,2019-01-29 05:50:00,15,0
0,2019-01-29 05:50:00,2019-01-29 06:00:00,28,2
0,2019-01-29 06:00:00,2019-01-29 06:10:00,34,0
0,2019-01-29 06:10:00,2019-01-29 06:20:00,37,1
0,2019-01-29 06:20:00,2019-01-29 06:30:00,56,0
0,2019-01-29 06:30:00,2019-01-29 06:40:00,97,34
0,2019-01-29 06:40:00,2019-01-29 06:50:00,111,23
0,2019-01-29 06:50:00,2019-01-29 07:00:00,145,15
0,2019-01-29 07:00:00,2019-01-29 07:10:00,175,19
