start_time,end_time,in_num,in_paytype_0,in_paytype_1,in_paytype_2,in_paytype_3,out_num,out_paytype_0,out_paytype_1,out_paytype_2,out_paytype_3,weekend
2019-01-02 00:00:00,2019-01-02 00:10:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
2019-01-02 00:10:00,2019-01-02 00:20:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 00:20:00,2019-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:30:00,2019-01-02 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:40:00,2019-01-02 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:50:00,2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,2019-01-02 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:10:00,2019-01-02 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:20:00,2019-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:30:00,2019-01-02 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:40:00,2019-01-02 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:50:00,2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,2019-01-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:10:00,2019-01-02 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:20:00,2019-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:30:00,2019-01-02 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:40:00,2019-01-02 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:50:00,2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,2019-01-02 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:10:00,2019-01-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:20:00,2019-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:30:00,2019-01-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:40:00,2019-01-02 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:50:00,2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,2019-01-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:10:00,2019-01-02 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:20:00,2019-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:30:00,2019-01-02 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:40:00,2019-01-02 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:50:00,2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:00:00,2019-01-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:10:00,2019-01-02 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:20:00,2019-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:30:00,2019-01-02 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:40:00,2019-01-02 05:50:00,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:50:00,2019-01-02 06:00:00,45.0,1.0,8.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:00:00,2019-01-02 06:10:00,95.0,4.0,21.0,66.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
2019-01-02 06:10:00,2019-01-02 06:20:00,99.0,6.0,25.0,62.0,6.0,7.0,1.0,2.0,2.0,2.0,0.0
2019-01-02 06:20:00,2019-01-02 06:30:00,92.0,2.0,32.0,44.0,14.0,12.0,2.0,5.0,5.0,0.0,0.0
2019-01-02 06:30:00,2019-01-02 06:40:00,113.0,11.0,39.0,54.0,9.0,20.0,1.0,13.0,4.0,2.0,0.0
2019-01-02 06:40:00,2019-01-02 06:50:00,177.0,27.0,60.0,80.0,10.0,18.0,3.0,8.0,6.0,1.0,0.0
2019-01-02 06:50:00,2019-01-02 07:00:00,202.0,38.0,65.0,73.0,26.0,53.0,2.0,23.0,20.0,8.0,0.0
2019-01-02 07:00:00,2019-01-02 07:10:00,261.0,46.0,98.0,91.0,26.0,37.0,3.0,11.0,18.0,5.0,0.0
2019-01-02 07:10:00,2019-01-02 07:20:00,301.0,53.0,114.0,106.0,28.0,85.0,11.0,27.0,36.0,11.0,0.0
2019-01-02 07:20:00,2019-01-02 07:30:00,434.0,81.0,162.0,134.0,57.0,77.0,2.0,28.0,41.0,6.0,0.0
2019-01-02 07:30:00,2019-01-02 07:40:00,647.0,160.0,231.0,165.0,91.0,69.0,9.0,22.0,31.0,7.0,0.0
2019-01-02 07:40:00,2019-01-02 07:50:00,678.0,154.0,282.0,196.0,46.0,85.0,7.0,34.0,41.0,3.0,0.0
2019-01-02 07:50:00,2019-01-02 08:00:00,794.0,172.0,347.0,243.0,32.0,169.0,21.0,61.0,76.0,11.0,0.0
2019-01-02 08:00:00,2019-01-02 08:10:00,772.0,185.0,333.0,219.0,35.0,241.0,33.0,97.0,102.0,9.0,0.0
2019-01-02 08:10:00,2019-01-02 08:20:00,823.0,178.0,376.0,214.0,55.0,212.0,30.0,101.0,75.0,6.0,0.0
2019-01-02 08:20:00,2019-01-02 08:30:00,749.0,160.0,366.0,171.0,52.0,283.0,37.0,120.0,110.0,16.0,0.0
2019-01-02 08:30:00,2019-01-02 08:40:00,662.0,127.0,332.0,166.0,37.0,247.0,35.0,122.0,79.0,11.0,0.0
2019-01-02 08:40:00,2019-01-02 08:50:00,461.0,101.0,241.0,101.0,18.0,542.0,86.0,257.0,181.0,18.0,0.0
