start_time,end_time,in_num,in_paytype_0,in_paytype_1,in_paytype_2,in_paytype_3,out_num,out_paytype_0,out_paytype_1,out_paytype_2,out_paytype_3,weekend
2019-01-02 00:00:00,2019-01-02 00:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2019-01-02 00:10:00,2019-01-02 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:20:00,2019-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:30:00,2019-01-02 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:40:00,2019-01-02 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:50:00,2019-01-02 01:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,2019-01-02 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:10:00,2019-01-02 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:20:00,2019-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:30:00,2019-01-02 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:40:00,2019-01-02 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:50:00,2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,2019-01-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:10:00,2019-01-02 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:20:00,2019-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:30:00,2019-01-02 02:40:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:40:00,2019-01-02 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:50:00,2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,2019-01-02 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:10:00,2019-01-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:20:00,2019-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:30:00,2019-01-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:40:00,2019-01-02 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:50:00,2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,2019-01-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:10:00,2019-01-02 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:20:00,2019-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:30:00,2019-01-02 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:40:00,2019-01-02 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:50:00,2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:00:00,2019-01-02 05:10:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 05:10:00,2019-01-02 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:20:00,2019-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:30:00,2019-01-02 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:40:00,2019-01-02 05:50:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:50:00,2019-01-02 06:00:00,12.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:00:00,2019-01-02 06:10:00,16.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:10:00,2019-01-02 06:20:00,21.0,3.0,5.0,10.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0
2019-01-02 06:20:00,2019-01-02 06:30:00,27.0,4.0,9.0,12.0,2.0,13.0,1.0,4.0,6.0,2.0,0.0
2019-01-02 06:30:00,2019-01-02 06:40:00,41.0,5.0,13.0,21.0,2.0,43.0,2.0,9.0,24.0,8.0,0.0
2019-01-02 06:40:00,2019-01-02 06:50:00,53.0,3.0,18.0,32.0,0.0,106.0,9.0,13.0,79.0,5.0,0.0
2019-01-02 06:50:00,2019-01-02 07:00:00,64.0,8.0,16.0,37.0,3.0,97.0,5.0,11.0,78.0,3.0,0.0
2019-01-02 07:00:00,2019-01-02 07:10:00,97.0,13.0,25.0,54.0,5.0,282.0,14.0,39.0,217.0,12.0,0.0
2019-01-02 07:10:00,2019-01-02 07:20:00,116.0,22.0,33.0,60.0,1.0,190.0,15.0,45.0,120.0,10.0,0.0
2019-01-02 07:20:00,2019-01-02 07:30:00,162.0,45.0,41.0,68.0,8.0,188.0,28.0,55.0,82.0,23.0,0.0
2019-01-02 07:30:00,2019-01-02 07:40:00,235.0,51.0,84.0,96.0,4.0,165.0,35.0,57.0,61.0,12.0,0.0
2019-01-02 07:40:00,2019-01-02 07:50:00,286.0,74.0,93.0,114.0,5.0,282.0,64.0,98.0,105.0,15.0,0.0
2019-01-02 07:50:00,2019-01-02 08:00:00,406.0,84.0,152.0,148.0,22.0,316.0,62.0,116.0,132.0,6.0,0.0
2019-01-02 08:00:00,2019-01-02 08:10:00,396.0,118.0,129.0,141.0,8.0,395.0,101.0,140.0,143.0,11.0,0.0
2019-01-02 08:10:00,2019-01-02 08:20:00,402.0,121.0,138.0,131.0,12.0,536.0,131.0,181.0,208.0,16.0,0.0
2019-01-02 08:20:00,2019-01-02 08:30:00,352.0,66.0,159.0,121.0,6.0,549.0,156.0,202.0,180.0,11.0,0.0
2019-01-02 08:30:00,2019-01-02 08:40:00,412.0,93.0,160.0,154.0,5.0,411.0,75.0,197.0,120.0,19.0,0.0
2019-01-02 08:40:00,2019-01-02 08:50:00,279.0,64.0,109.0,96.0,10.0,418.0,87.0,170.0,143.0,18.0,0.0
2019-01-02 08:50:00,2019-01-02 09:00:00,198.0,50.0,72.0,69.0,7.0,304.0,61.0,114.0,106.0,23.0,0.0
2019-01-02 09:00:00,2019-01-02 09:10:00,171.0,28.0,71.0,65.0,7.0,225.0,43.0,95.0,71.0,16.0,0.0
2019-01-02 09:10:00,2019-01-02 09:20:00,168.0,24.0,77.0,63.0,4.0,262.0,53.0,112.0,75.0,22.0,0.0
2019-01-02 09:20:00,2019-01-02 09:30:00,141.0,25.0,46.0,60.0,10.0,187.0,20.0,81.0,73.0,13.0,0.0
2019-01-02 09:30:00,2019-01-02 09:40:00,132.0,17.0,62.0,46.0,7.0,209.0,31.0,94.0,76.0,8.0,0.0
2019-01-02 09:40:00,2019-01-02 09:50:00,116.0,8.0,46.0,58.0,4.0,166.0,23.0,69.0,55.0,19.0,0.0
2019-01-02 09:50:00,2019-01-02 10:00:00,117.0,15.0,36.0,60.0,6.0,169.0,18.0,62.0,75.0,14.0,0.0
2019-01-02 10:00:00,2019-01-02 10:10:00,100.0,12.0,29.0,52.0,7.0,149.0,15.0,49.0,66.0,19.0,0.0
2019-01-02 10:10:00,2019-01-02 10:20:00,108.0,11.0,45.0,40.0,12.0,125.0,12.0,50.0,48.0,15.0,0.0
2019-01-02 10:20:00,2019-01-02 10:30:00,104.0,10.0,34.0,50.0,10.0,97.0,11.0,32.0,43.0,11.0,0.0
2019-01-02 10:30:00,2019-01-02 10:40:00,87.0,6.0,37.0,39.0,5.0,99.0,8.0,35.0,46.0,10.0,0.0
2019-01-02 10:40:00,2019-01-02 10:50:00,114.0,10.0,50.0,46.0,8.0,117.0,12.0,46.0,47.0,12.0,0.0
2019-01-02 10:50:00,2019-01-02 11:00:00,111.0,6.0,48.0,39.0,18.0,72.0,7.0,32.0,28.0,5.0,0.0
2019-01-02 11:00:00,2019-01-02 11:10:00,101.0,9.0,39.0,46.0,7.0,72.0,7.0,32.0,28.0,5.0,0.0
2019-01-02 11:10:00,2019-01-02 11:20:00,104.0,17.0,42.0,29.0,16.0,67.0,10.0,28.0,23.0,6.0,0.0
2019-01-02 11:20:00,2019-01-02 11:30:00,115.0,8.0,48.0,51.0,8.0,102.0,11.0,46.0,41.0,4.0,0.0
2019-01-02 11:30:00,2019-01-02 11:40:00,114.0,8.0,56.0,43.0,7.0,86.0,6.0,37.0,37.0,6.0,0.0
2019-01-02 11:40:00,2019-01-02 11:50:00,103.0,9.0,42.0,39.0,13.0,70.0,9.0,26.0,31.0,4.0,0.0
2019-01-02 11:50:00,2019-01-02 12:00:00,116.0,12.0,47.0,48.0,9.0,106.0,11.0,40.0,49.0,6.0,0.0
2019-01-02 12:00:00,2019-01-02 12:10:00,120.0,14.0,60.0,36.0,10.0,94.0,19.0,31.0,40.0,4.0,0.0
2019-01-02 12:10:00,2019-01-02 12:20:00,98.0,12.0,38.0,34.0,14.0,86.0,9.0,35.0,36.0,6.0,0.0
2019-01-02 12:20:00,2019-01-02 12:30:00,145.0,11.0,55.0,54.0,25.0,117.0,18.0,53.0,35.0,11.0,0.0
2019-01-02 12:30:00,2019-01-02 12:40:00,119.0,5.0,63.0,44.0,7.0,107.0,12.0,41.0,47.0,7.0,0.0
2019-01-02 12:40:00,2019-01-02 12:50:00,121.0,15.0,44.0,49.0,13.0,114.0,17.0,46.0,41.0,10.0,0.0
2019-01-02 12:50:00,2019-01-02 13:00:00,116.0,20.0,50.0,41.0,5.0,87.0,15.0,33.0,28.0,11.0,0.0
2019-01-02 13:00:00,2019-01-02 13:10:00,127.0,17.0,59.0,41.0,10.0,113.0,5.0,61.0,38.0,9.0,0.0
2019-01-02 13:10:00,2019-01-02 13:20:00,137.0,18.0,46.0,55.0,18.0,120.0,16.0,48.0,44.0,12.0,0.0
2019-01-02 13:20:00,2019-01-02 13:30:00,128.0,15.0,51.0,47.0,15.0,101.0,9.0,38.0,42.0,12.0,0.0
2019-01-02 13:30:00,2019-01-02 13:40:00,85.0,11.0,32.0,31.0,11.0,111.0,15.0,50.0,34.0,12.0,0.0
2019-01-02 13:40:00,2019-01-02 13:50:00,106.0,12.0,42.0,46.0,6.0,152.0,18.0,69.0,49.0,16.0,0.0
2019-01-02 13:50:00,2019-01-02 14:00:00,89.0,6.0,33.0,40.0,10.0,81.0,10.0,39.0,26.0,6.0,0.0
2019-01-02 14:00:00,2019-01-02 14:10:00,114.0,12.0,47.0,42.0,13.0,112.0,16.0,53.0,40.0,3.0,0.0
2019-01-02 14:10:00,2019-01-02 14:20:00,115.0,15.0,43.0,52.0,5.0,80.0,11.0,34.0,25.0,10.0,0.0
2019-01-02 14:20:00,2019-01-02 14:30:00,113.0,14.0,47.0,41.0,11.0,101.0,10.0,43.0,38.0,10.0,0.0
2019-01-02 14:30:00,2019-01-02 14:40:00,117.0,6.0,59.0,34.0,18.0,79.0,7.0,27.0,37.0,8.0,0.0
2019-01-02 14:40:00,2019-01-02 14:50:00,93.0,15.0,33.0,35.0,10.0,114.0,7.0,51.0,50.0,6.0,0.0
2019-01-02 14:50:00,2019-01-02 15:00:00,105.0,8.0,48.0,36.0,13.0,79.0,10.0,31.0,32.0,6.0,0.0
2019-01-02 15:00:00,2019-01-02 15:10:00,125.0,19.0,50.0,42.0,14.0,97.0,10.0,47.0,34.0,6.0,0.0
2019-01-02 15:10:00,2019-01-02 15:20:00,111.0,14.0,49.0,38.0,10.0,114.0,17.0,43.0,50.0,4.0,0.0
2019-01-02 15:20:00,2019-01-02 15:30:00,136.0,17.0,59.0,47.0,13.0,80.0,12.0,37.0,28.0,3.0,0.0
2019-01-02 15:30:00,2019-01-02 15:40:00,117.0,19.0,53.0,35.0,10.0,98.0,10.0,36.0,46.0,6.0,0.0
2019-01-02 15:40:00,2019-01-02 15:50:00,141.0,14.0,80.0,39.0,8.0,98.0,8.0,44.0,44.0,2.0,0.0
2019-01-02 15:50:00,2019-01-02 16:00:00,117.0,14.0,48.0,43.0,12.0,98.0,9.0,45.0,35.0,9.0,0.0
2019-01-02 16:00:00,2019-01-02 16:10:00,117.0,11.0,48.0,47.0,11.0,97.0,12.0,39.0,37.0,9.0,0.0
2019-01-02 16:10:00,2019-01-02 16:20:00,210.0,19.0,70.0,108.0,13.0,142.0,19.0,62.0,52.0,9.0,0.0
2019-01-02 16:20:00,2019-01-02 16:30:00,267.0,18.0,79.0,147.0,23.0,141.0,16.0,60.0,55.0,10.0,0.0
2019-01-02 16:30:00,2019-01-02 16:40:00,268.0,22.0,73.0,155.0,18.0,142.0,19.0,54.0,60.0,9.0,0.0
2019-01-02 16:40:00,2019-01-02 16:50:00,203.0,19.0,71.0,97.0,16.0,117.0,13.0,54.0,41.0,9.0,0.0
