start_time,end_time,in_num,in_paytype_0,in_paytype_1,in_paytype_2,in_paytype_3,out_num,out_paytype_0,out_paytype_1,out_paytype_2,out_paytype_3,weekend
2019-01-02 00:00:00,2019-01-02 00:10:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0
2019-01-02 00:10:00,2019-01-02 00:20:00,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 00:20:00,2019-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 00:30:00,2019-01-02 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:40:00,2019-01-02 00:50:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:50:00,2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,2019-01-02 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:10:00,2019-01-02 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:20:00,2019-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:30:00,2019-01-02 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:40:00,2019-01-02 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:50:00,2019-01-02 02:00:00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,2019-01-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:10:00,2019-01-02 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:20:00,2019-01-02 02:30:00,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0
2019-01-02 02:30:00,2019-01-02 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:40:00,2019-01-02 02:50:00,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 02:50:00,2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 03:00:00,2019-01-02 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:10:00,2019-01-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:20:00,2019-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:30:00,2019-01-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:40:00,2019-01-02 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:50:00,2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,2019-01-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:10:00,2019-01-02 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:20:00,2019-01-02 04:30:00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:30:00,2019-01-02 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:40:00,2019-01-02 04:50:00,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
2019-01-02 04:50:00,2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 05:00:00,2019-01-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:10:00,2019-01-02 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:20:00,2019-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:30:00,2019-01-02 05:40:00,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:40:00,2019-01-02 05:50:00,9.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-02 05:50:00,2019-01-02 06:00:00,21.0,1.0,9.0,9.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2019-01-02 06:00:00,2019-01-02 06:10:00,22.0,2.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:10:00,2019-01-02 06:20:00,24.0,0.0,7.0,14.0,3.0,10.0,0.0,5.0,4.0,1.0,0.0
2019-01-02 06:20:00,2019-01-02 06:30:00,28.0,1.0,10.0,15.0,2.0,9.0,2.0,3.0,4.0,0.0,0.0
2019-01-02 06:30:00,2019-01-02 06:40:00,51.0,4.0,15.0,24.0,8.0,18.0,2.0,10.0,4.0,2.0,0.0
2019-01-02 06:40:00,2019-01-02 06:50:00,65.0,9.0,20.0,27.0,9.0,16.0,1.0,8.0,6.0,1.0,0.0
2019-01-02 06:50:00,2019-01-02 07:00:00,78.0,8.0,24.0,39.0,7.0,22.0,0.0,5.0,14.0,3.0,0.0
2019-01-02 07:00:00,2019-01-02 07:10:00,75.0,14.0,25.0,28.0,8.0,70.0,3.0,27.0,33.0,7.0,0.0
2019-01-02 07:10:00,2019-01-02 07:20:00,108.0,13.0,39.0,37.0,19.0,42.0,0.0,18.0,20.0,4.0,0.0
