station,startTime,endTime,inNums,outNums
0,2019-01-18 00:00:00,2019-01-18 00:10:00,0.0,0.0
0,2019-01-18 00:10:00,2019-01-18 00:20:00,0.0,0.0
0,2019-01-18 00:20:00,2019-01-18 00:30:00,0.0,0.0
0,2019-01-18 00:30:00,2019-01-18 00:40:00,0.0,0.0
0,2019-01-18 00:40:00,2019-01-18 00:50:00,0.0,0.0
0,2019-01-18 00:50:00,2019-01-18 01:00:00,0.0,0.0
0,2019-01-18 01:00:00,2019-01-18 01:10:00,0.0,0.0
0,2019-01-18 01:10:00,2019-01-18 01:20:00,0.0,0.0
0,2019-01-18 01:20:00,2019-01-18 01:30:00,0.0,0.0
0,2019-01-18 01:30:00,2019-01-18 01:40:00,0.0,0.0
0,2019-01-18 01:40:00,2019-01-18 01:50:00,0.0,0.0
0,2019-01-18 01:50:00,2019-01-18 02:00:00,0.0,0.0
0,2019-01-18 02:00:00,2019-01-18 02:10:00,0.0,0.0
0,2019-01-18 02:10:00,2019-01-18 02:20:00,0.0,0.0
0,2019-01-18 02:20:00,2019-01-18 02:30:00,1.0,0.0
0,2019-01-18 02:30:00,2019-01-18 02:40:00,0.0,1.0
0,2019-01-18 02:40:00,2019-01-18 02:50:00,0.0,0.0
0,2019-01-18 02:50:00,2019-01-18 03:00:00,1.0,0.0
0,2019-01-18 03:00:00,2019-01-18 03:10:00,0.0,0.0
0,2019-01-18 03:10:00,2019-01-18 03:20:00,0.0,0.0
0,2019-01-18 03:20:00,2019-01-18 03:30:00,0.0,0.0
0,2019-01-18 03:30:00,2019-01-18 03:40:00,0.0,0.0
0,2019-01-18 03:40:00,2019-01-18 03:50:00,0.0,1.0
0,2019-01-18 03:50:00,2019-01-18 04:00:00,0.0,0.0
0,2019-01-18 04:00:00,2019-01-18 04:10:00,0.0,0.0
0,2019-01-18 04:10:00,2019-01-18 04:20:00,0.0,0.0
0,2019-01-18 04:20:00,2019-01-18 04:30:00,0.0,0.0
0,2019-01-18 04:30:00,2019-01-18 04:40:00,0.0,0.0
0,2019-01-18 04:40:00,2019-01-18 04:50:00,0.0,0.0
0,2019-01-18 04:50:00,2019-01-18 05:00:00,0.0,0.0
0,2019-01-18 05:00:00,2019-01-18 05:10:00,0.0,0.0
0,2019-01-18 05:10:00,2019-01-18 05:20:00,0.0,0.0
0,2019-01-18 05:20:00,2019-01-18 05:30:00,0.0,0.0
0,2019-01-18 05:30:00,2019-01-18 05:40:00,5.0,0.0
0,2019-01-18 05:40:00,2019-01-18 05:50:00,18.0,0.0
