station,startTime,endTime,inNums,outNums
0,2019-01-23 00:00:00,2019-01-23 00:10:00,0.0,2.0
0,2019-01-23 00:10:00,2019-01-23 00:20:00,0.0,0.0
0,2019-01-23 00:20:00,2019-01-23 00:30:00,0.0,0.0
0,2019-01-23 00:30:00,2019-01-23 00:40:00,0.0,0.0
0,2019-01-23 00:40:00,2019-01-23 00:50:00,1.0,1.0
0,2019-01-23 00:50:00,2019-01-23 01:00:00,0.0,0.0
0,2019-01-23 01:00:00,2019-01-23 01:10:00,0.0,0.0
0,2019-01-23 01:10:00,2019-01-23 01:20:00,0.0,0.0
0,2019-01-23 01:20:00,2019-01-23 01:30:00,0.0,0.0
0,2019-01-23 01:30:00,2019-01-23 01:40:00,0.0,0.0
0,2019-01-23 01:40:00,2019-01-23 01:50:00,0.0,0.0
0,2019-01-23 01:50:00,2019-01-23 02:00:00,0.0,0.0
0,2019-01-23 02:00:00,2019-01-23 02:10:00,0.0,0.0
0,2019-01-23 02:10:00,2019-01-23 02:20:00,0.0,0.0
0,2019-01-23 02:20:00,2019-01-23 02:30:00,0.0,0.0
0,2019-01-23 02:30:00,2019-01-23 02:40:00,0.0,0.0
0,2019-01-23 02:40:00,2019-01-23 02:50:00,0.0,0.0
0,2019-01-23 02:50:00,2019-01-23 03:00:00,0.0,0.0
0,2019-01-23 03:00:00,2019-01-23 03:10:00,0.0,0.0
0,2019-01-23 03:10:00,2019-01-23 03:20:00,0.0,0.0
0,2019-01-23 03:20:00,2019-01-23 03:30:00,0.0,0.0
0,2019-01-23 03:30:00,2019-01-23 03:40:00,0.0,0.0
0,2019-01-23 03:40:00,2019-01-23 03:50:00,0.0,0.0
0,2019-01-23 03:50:00,2019-01-23 04:00:00,0.0,0.0
0,2019-01-23 04:00:00,2019-01-23 04:10:00,0.0,0.0
0,2019-01-23 04:10:00,2019-01-23 04:20:00,0.0,0.0
0,2019-01-23 04:20:00,2019-01-23 04:30:00,0.0,0.0
0,2019-01-23 04:30:00,2019-01-23 04:40:00,0.0,0.0
0,2019-01-23 04:40:00,2019-01-23 04:50:00,0.0,0.0
0,2019-01-23 04:50:00,2019-01-23 05:00:00,0.0,0.0
0,2019-01-23 05:00:00,2019-01-23 05:10:00,0.0,0.0
0,2019-01-23 05:10:00,2019-01-23 05:20:00,0.0,0.0
0,2019-01-23 05:20:00,2019-01-23 05:30:00,1.0,0.0
0,2019-01-23 05:30:00,2019-01-23 05:40:00,4.0,0.0
0,2019-01-23 05:40:00,2019-01-23 05:50:00,27.0,0.0
0,2019-01-23 05:50:00,2019-01-23 06:00:00,27.0,0.0
0,2019-01-23 06:00:00,2019-01-23 06:10:00,26.0,1.0
0,2019-01-23 06:10:00,2019-01-23 06:20:00,48.0,1.0
0,2019-01-23 06:20:00,2019-01-23 06:30:00,61.0,0.0
0,2019-01-23 06:30:00,2019-01-23 06:40:00,99.0,35.0
0,2019-01-23 06:40:00,2019-01-23 06:50:00,109.0,25.0
0,2019-01-23 06:50:00,2019-01-23 07:00:00,149.0,26.0
0,2019-01-23 07:00:00,2019-01-23 07:10:00,163.0,26.0
0,2019-01-23 07:10:00,2019-01-23 07:20:00,275.0,22.0
0,2019-01-23 07:20:00,2019-01-23 07:30:00,293.0,27.0
0,2019-01-23 07:30:00,2019-01-23 07:40:00,363.0,35.0
0,2019-01-23 07:40:00,2019-01-23 07:50:00,382.0,37.0
0,2019-01-23 07:50:00,2019-01-23 08:00:00,367.0,58.0
0,2019-01-23 08:00:00,2019-01-23 08:10:00,464.0,66.0
0,2019-01-23 08:10:00,2019-01-23 08:20:00,439.0,80.0
0,2019-01-23 08:20:00,2019-01-23 08:30:00,458.0,101.0
0,2019-01-23 08:30:00,2019-01-23 08:40:00,446.0,256.0
0,2019-01-23 08:40:00,2019-01-23 08:50:00,424.0,216.0
0,2019-01-23 08:50:00,2019-01-23 09:00:00,306.0,166.0
0,2019-01-23 09:00:00,2019-01-23 09:10:00,271.0,112.0
0,2019-01-23 09:10:00,2019-01-23 09:20:00,225.0,82.0
0,2019-01-23 09:20:00,2019-01-23 09:30:00,193.0,81.0
0,2019-01-23 09:30:00,2019-01-23 09:40:00,135.0,93.0
0,2019-01-23 09:40:00,2019-01-23 09:50:00,110.0,82.0
0,2019-01-23 09:50:00,2019-01-23 10:00:00,178.0,89.0
0,2019-01-23 10:00:00,2019-01-23 10:10:00,108.0,76.0
0,2019-01-23 10:10:00,2019-01-23 10:20:00,190.0,79.0
0,2019-01-23 10:20:00,2019-01-23 10:30:00,156.0,90.0
0,2019-01-23 10:30:00,2019-01-23 10:40:00,121.0,69.0
0,2019-01-23 10:40:00,2019-01-23 10:50:00,125.0,99.0
0,2019-01-23 10:50:00,2019-01-23 11:00:00,89.0,108.0
0,2019-01-23 11:00:00,2019-01-23 11:10:00,90.0,79.0
0,2019-01-23 11:10:00,2019-01-23 11:20:00,93.0,128.0
0,2019-01-23 11:20:00,2019-01-23 11:30:00,110.0,83.0
0,2019-01-23 11:30:00,2019-01-23 11:40:00,120.0,108.0
0,2019-01-23 11:40:00,2019-01-23 11:50:00,129.0,93.0
0,2019-01-23 11:50:00,2019-01-23 12:00:00,162.0,88.0
0,2019-01-23 12:00:00,2019-01-23 12:10:00,136.0,76.0
0,2019-01-23 12:10:00,2019-01-23 12:20:00,145.0,102.0
0,2019-01-23 12:20:00,2019-01-23 12:30:00,107.0,95.0
0,2019-01-23 12:30:00,2019-01-23 12:40:00,112.0,83.0
0,2019-01-23 12:40:00,2019-01-23 12:50:00,122.0,124.0
0,2019-01-23 12:50:00,2019-01-23 13:00:00,118.0,115.0
0,2019-01-23 13:00:00,2019-01-23 13:10:00,136.0,78.0
0,2019-01-23 13:10:00,2019-01-23 13:20:00,106.0,103.0
0,2019-01-23 13:20:00,2019-01-23 13:30:00,101.0,98.0
0,2019-01-23 13:30:00,2019-01-23 13:40:00,109.0,88.0
0,2019-01-23 13:40:00,2019-01-23 13:50:00,118.0,98.0
0,2019-01-23 13:50:00,2019-01-23 14:00:00,108.0,106.0
0,2019-01-23 14:00:00,2019-01-23 14:10:00,83.0,103.0
0,2019-01-23 14:10:00,2019-01-23 14:20:00,84.0,130.0
0,2019-01-23 14:20:00,2019-01-23 14:30:00,101.0,92.0
0,2019-01-23 14:30:00,2019-01-23 14:40:00,69.0,102.0
0,2019-01-23 14:40:00,2019-01-23 14:50:00,100.0,135.0
0,2019-01-23 14:50:00,2019-01-23 15:00:00,80.0,141.0
0,2019-01-23 15:00:00,2019-01-23 15:10:00,76.0,116.0
0,2019-01-23 15:10:00,2019-01-23 15:20:00,76.0,141.0
0,2019-01-23 15:20:00,2019-01-23 15:30:00,82.0,118.0
0,2019-01-23 15:30:00,2019-01-23 15:40:00,70.0,141.0
0,2019-01-23 15:40:00,2019-01-23 15:50:00,97.0,153.0
0,2019-01-23 15:50:00,2019-01-23 16:00:00,89.0,152.0
0,2019-01-23 16:00:00,2019-01-23 16:10:00,95.0,108.0
0,2019-01-23 16:10:00,2019-01-23 16:20:00,100.0,141.0
0,2019-01-23 16:20:00,2019-01-23 16:30:00,62.0,133.0
0,2019-01-23 16:30:00,2019-01-23 16:40:00,107.0,114.0
0,2019-01-23 16:40:00,2019-01-23 16:50:00,147.0,134.0
0,2019-01-23 16:50:00,2019-01-23 17:00:00,165.0,167.0
0,2019-01-23 17:00:00,2019-01-23 17:10:00,198.0,126.0
0,2019-01-23 17:10:00,2019-01-23 17:20:00,140.0,177.0
0,2019-01-23 17:20:00,2019-01-23 17:30:00,179.0,168.0
0,2019-01-23 17:30:00,2019-01-23 17:40:00,247.0,196.0
0,2019-01-23 17:40:00,2019-01-23 17:50:00,119.0,220.0
0,2019-01-23 17:50:00,2019-01-23 18:00:00,87.0,244.0
0,2019-01-23 18:00:00,2019-01-23 18:10:00,76.0,305.0
0,2019-01-23 18:10:00,2019-01-23 18:20:00,79.0,247.0
0,2019-01-23 18:20:00,2019-01-23 18:30:00,45.0,248.0
0,2019-01-23 18:30:00,2019-01-23 18:40:00,39.0,277.0
0,2019-01-23 18:40:00,2019-01-23 18:50:00,62.0,223.0
0,2019-01-23 18:50:00,2019-01-23 19:00:00,79.0,158.0
0,2019-01-23 19:00:00,2019-01-23 19:10:00,50.0,145.0
0,2019-01-23 19:10:00,2019-01-23 19:20:00,50.0,126.0
0,2019-01-23 19:20:00,2019-01-23 19:30:00,34.0,140.0
0,2019-01-23 19:30:00,2019-01-23 19:40:00,53.0,116.0
0,2019-01-23 19:40:00,2019-01-23 19:50:00,37.0,100.0
0,2019-01-23 19:50:00,2019-01-23 20:00:00,48.0,100.0
