station,startTime,endTime,inNums,outNums
0,2019-01-25 00:00:00,2019-01-25 00:10:00,0,2
0,2019-01-25 00:10:00,2019-01-25 00:20:00,0,3
0,2019-01-25 00:20:00,2019-01-25 00:30:00,0,0
0,2019-01-25 00:30:00,2019-01-25 00:40:00,0,0
0,2019-01-25 00:40:00,2019-01-25 00:50:00,0,0
0,2019-01-25 00:50:00,2019-01-25 01:00:00,0,0
0,2019-01-25 01:00:00,2019-01-25 01:10:00,0,0
0,2019-01-25 01:10:00,2019-01-25 01:20:00,0,0
0,2019-01-25 01:20:00,2019-01-25 01:30:00,0,0
0,2019-01-25 01:30:00,2019-01-25 01:40:00,0,0
0,2019-01-25 01:40:00,2019-01-25 01:50:00,0,0
0,2019-01-25 01:50:00,2019-01-25 02:00:00,0,0
0,2019-01-25 02:00:00,2019-01-25 02:10:00,0,0
0,2019-01-25 02:10:00,2019-01-25 02:20:00,0,0
0,2019-01-25 02:20:00,2019-01-25 02:30:00,0,0
0,2019-01-25 02:30:00,2019-01-25 02:40:00,0,0
0,2019-01-25 02:40:00,2019-01-25 02:50:00,0,0
0,2019-01-25 02:50:00,2019-01-25 03:00:00,0,0
0,2019-01-25 03:00:00,2019-01-25 03:10:00,0,0
0,2019-01-25 03:10:00,2019-01-25 03:20:00,0,0
0,2019-01-25 03:20:00,2019-01-25 03:30:00,0,0
0,2019-01-25 03:30:00,2019-01-25 03:40:00,0,0
0,2019-01-25 03:40:00,2019-01-25 03:50:00,0,0
0,2019-01-25 03:50:00,2019-01-25 04:00:00,0,0
0,2019-01-25 04:00:00,2019-01-25 04:10:00,0,0
0,2019-01-25 04:10:00,2019-01-25 04:20:00,0,0
0,2019-01-25 04:20:00,2019-01-25 04:30:00,0,0
0,2019-01-25 04:30:00,2019-01-25 04:40:00,0,0
0,2019-01-25 04:40:00,2019-01-25 04:50:00,0,0
0,2019-01-25 04:50:00,2019-01-25 05:00:00,0,0
0,2019-01-25 05:00:00,2019-01-25 05:10:00,0,0
0,2019-01-25 05:10:00,2019-01-25 05:20:00,0,0
0,2019-01-25 05:20:00,2019-01-25 05:30:00,0,0
0,2019-01-25 05:30:00,2019-01-25 05:40:00,21,0
0,2019-01-25 05:40:00,2019-01-25 05:50:00,22,0
0,2019-01-25 05:50:00,2019-01-25 06:00:00,41,2
0,2019-01-25 06:00:00,2019-01-25 06:10:00,46,1
0,2019-01-25 06:10:00,2019-01-25 06:20:00,73,0
0,2019-01-25 06:20:00,2019-01-25 06:30:00,78,2
0,2019-01-25 06:30:00,2019-01-25 06:40:00,114,25
0,2019-01-25 06:40:00,2019-01-25 06:50:00,100,20
0,2019-01-25 06:50:00,2019-01-25 07:00:00,143,24
0,2019-01-25 07:00:00,2019-01-25 07:10:00,213,22
0,2019-01-25 07:10:00,2019-01-25 07:20:00,274,28
0,2019-01-25 07:20:00,2019-01-25 07:30:00,332,38
0,2019-01-25 07:30:00,2019-01-25 07:40:00,341,31
0,2019-01-25 07:40:00,2019-01-25 07:50:00,429,46
0,2019-01-25 07:50:00,2019-01-25 08:00:00,416,67
0,2019-01-25 08:00:00,2019-01-25 08:10:00,447,62
0,2019-01-25 08:10:00,2019-01-25 08:20:00,482,90
0,2019-01-25 08:20:00,2019-01-25 08:30:00,460,129
0,2019-01-25 08:30:00,2019-01-25 08:40:00,453,261
0,2019-01-25 08:40:00,2019-01-25 08:50:00,383,225
0,2019-01-25 08:50:00,2019-01-25 09:00:00,250,202
0,2019-01-25 09:00:00,2019-01-25 09:10:00,307,95
0,2019-01-25 09:10:00,2019-01-25 09:20:00,201,89
0,2019-01-25 09:20:00,2019-01-25 09:30:00,202,69
0,2019-01-25 09:30:00,2019-01-25 09:40:00,201,57
0,2019-01-25 09:40:00,2019-01-25 09:50:00,190,71
0,2019-01-25 09:50:00,2019-01-25 10:00:00,162,107
0,2019-01-25 10:00:00,2019-01-25 10:10:00,164,87
0,2019-01-25 10:10:00,2019-01-25 10:20:00,165,77
0,2019-01-25 10:20:00,2019-01-25 10:30:00,167,81
0,2019-01-25 10:30:00,2019-01-25 10:40:00,102,99
0,2019-01-25 10:40:00,2019-01-25 10:50:00,136,99
