station,startTime,endTime,inNums,outNums
0,2019-01-13 00:00:00,2019-01-13 00:10:00,0.0,0.0
0,2019-01-13 00:10:00,2019-01-13 00:20:00,0.0,0.0
0,2019-01-13 00:20:00,2019-01-13 00:30:00,0.0,0.0
0,2019-01-13 00:30:00,2019-01-13 00:40:00,0.0,0.0
0,2019-01-13 00:40:00,2019-01-13 00:50:00,0.0,0.0
0,2019-01-13 00:50:00,2019-01-13 01:00:00,0.0,0.0
0,2019-01-13 01:00:00,2019-01-13 01:10:00,0.0,0.0
0,2019-01-13 01:10:00,2019-01-13 01:20:00,0.0,0.0
0,2019-01-13 01:20:00,2019-01-13 01:30:00,0.0,0.0
0,2019-01-13 01:30:00,2019-01-13 01:40:00,0.0,0.0
0,2019-01-13 01:40:00,2019-01-13 01:50:00,0.0,0.0
0,2019-01-13 01:50:00,2019-01-13 02:00:00,0.0,0.0
0,2019-01-13 02:00:00,2019-01-13 02:10:00,0.0,0.0
0,2019-01-13 02:10:00,2019-01-13 02:20:00,0.0,0.0
0,2019-01-13 02:20:00,2019-01-13 02:30:00,0.0,0.0
0,2019-01-13 02:30:00,2019-01-13 02:40:00,0.0,0.0
0,2019-01-13 02:40:00,2019-01-13 02:50:00,0.0,0.0
0,2019-01-13 02:50:00,2019-01-13 03:00:00,0.0,0.0
0,2019-01-13 03:00:00,2019-01-13 03:10:00,0.0,0.0
0,2019-01-13 03:10:00,2019-01-13 03:20:00,0.0,0.0
0,2019-01-13 03:20:00,2019-01-13 03:30:00,0.0,0.0
0,2019-01-13 03:30:00,2019-01-13 03:40:00,0.0,0.0
0,2019-01-13 03:40:00,2019-01-13 03:50:00,0.0,0.0
0,2019-01-13 03:50:00,2019-01-13 04:00:00,0.0,0.0
0,2019-01-13 04:00:00,2019-01-13 04:10:00,0.0,0.0
0,2019-01-13 04:10:00,2019-01-13 04:20:00,0.0,0.0
0,2019-01-13 04:20:00,2019-01-13 04:30:00,0.0,0.0
0,2019-01-13 04:30:00,2019-01-13 04:40:00,0.0,0.0
0,2019-01-13 04:40:00,2019-01-13 04:50:00,0.0,0.0
0,2019-01-13 04:50:00,2019-01-13 05:00:00,0.0,0.0
0,2019-01-13 05:00:00,2019-01-13 05:10:00,0.0,0.0
0,2019-01-13 05:10:00,2019-01-13 05:20:00,0.0,0.0
0,2019-01-13 05:20:00,2019-01-13 05:30:00,0.0,0.0
0,2019-01-13 05:30:00,2019-01-13 05:40:00,0.0,0.0
0,2019-01-13 05:40:00,2019-01-13 05:50:00,27.0,0.0
0,2019-01-13 05:50:00,2019-01-13 06:00:00,14.0,0.0
0,2019-01-13 06:00:00,2019-01-13 06:10:00,18.0,0.0
0,2019-01-13 06:10:00,2019-01-13 06:20:00,16.0,0.0
