station,startTime,endTime,inNums,outNums
0,2019-01-03 00:00:00,2019-01-03 00:10:00,0.0,0.0
0,2019-01-03 00:10:00,2019-01-03 00:20:00,0.0,0.0
0,2019-01-03 00:20:00,2019-01-03 00:30:00,0.0,0.0
0,2019-01-03 00:30:00,2019-01-03 00:40:00,0.0,0.0
0,2019-01-03 00:40:00,2019-01-03 00:50:00,0.0,0.0
0,2019-01-03 00:50:00,2019-01-03 01:00:00,0.0,0.0
0,2019-01-03 01:00:00,2019-01-03 01:10:00,0.0,0.0
0,2019-01-03 01:10:00,2019-01-03 01:20:00,0.0,0.0
0,2019-01-03 01:20:00,2019-01-03 01:30:00,0.0,0.0
0,2019-01-03 01:30:00,2019-01-03 01:40:00,0.0,0.0
0,2019-01-03 01:40:00,2019-01-03 01:50:00,0.0,0.0
0,2019-01-03 01:50:00,2019-01-03 02:00:00,0.0,0.0
0,2019-01-03 02:00:00,2019-01-03 02:10:00,0.0,0.0
0,2019-01-03 02:10:00,2019-01-03 02:20:00,0.0,0.0
0,2019-01-03 02:20:00,2019-01-03 02:30:00,0.0,0.0
0,2019-01-03 02:30:00,2019-01-03 02:40:00,0.0,0.0
0,2019-01-03 02:40:00,2019-01-03 02:50:00,0.0,0.0
0,2019-01-03 02:50:00,2019-01-03 03:00:00,0.0,0.0
0,2019-01-03 03:00:00,2019-01-03 03:10:00,0.0,0.0
0,2019-01-03 03:10:00,2019-01-03 03:20:00,0.0,0.0
0,2019-01-03 03:20:00,2019-01-03 03:30:00,0.0,0.0
0,2019-01-03 03:30:00,2019-01-03 03:40:00,0.0,0.0
0,2019-01-03 03:40:00,2019-01-03 03:50:00,0.0,0.0
0,2019-01-03 03:50:00,2019-01-03 04:00:00,0.0,0.0
0,2019-01-03 04:00:00,2019-01-03 04:10:00,0.0,0.0
0,2019-01-03 04:10:00,2019-01-03 04:20:00,0.0,0.0
0,2019-01-03 04:20:00,2019-01-03 04:30:00,0.0,0.0
0,2019-01-03 04:30:00,2019-01-03 04:40:00,0.0,0.0
0,2019-01-03 04:40:00,2019-01-03 04:50:00,0.0,0.0
0,2019-01-03 04:50:00,2019-01-03 05:00:00,0.0,0.0
0,2019-01-03 05:00:00,2019-01-03 05:10:00,0.0,0.0
0,2019-01-03 05:10:00,2019-01-03 05:20:00,0.0,0.0
0,2019-01-03 05:20:00,2019-01-03 05:30:00,0.0,0.0
0,2019-01-03 05:30:00,2019-01-03 05:40:00,2.0,0.0
0,2019-01-03 05:40:00,2019-01-03 05:50:00,12.0,0.0
0,2019-01-03 05:50:00,2019-01-03 06:00:00,7.0,0.0
0,2019-01-03 06:00:00,2019-01-03 06:10:00,19.0,0.0
0,2019-01-03 06:10:00,2019-01-03 06:20:00,35.0,0.0
0,2019-01-03 06:20:00,2019-01-03 06:30:00,34.0,1.0
0,2019-01-03 06:30:00,2019-01-03 06:40:00,77.0,40.0
0,2019-01-03 06:40:00,2019-01-03 06:50:00,112.0,40.0
0,2019-01-03 06:50:00,2019-01-03 07:00:00,119.0,24.0
0,2019-01-03 07:00:00,2019-01-03 07:10:00,180.0,29.0
0,2019-01-03 07:10:00,2019-01-03 07:20:00,241.0,21.0
0,2019-01-03 07:20:00,2019-01-03 07:30:00,288.0,35.0
0,2019-01-03 07:30:00,2019-01-03 07:40:00,325.0,47.0
0,2019-01-03 07:40:00,2019-01-03 07:50:00,387.0,35.0
0,2019-01-03 07:50:00,2019-01-03 08:00:00,429.0,44.0
0,2019-01-03 08:00:00,2019-01-03 08:10:00,341.0,63.0
0,2019-01-03 08:10:00,2019-01-03 08:20:00,386.0,66.0
0,2019-01-03 08:20:00,2019-01-03 08:30:00,473.0,108.0
0,2019-01-03 08:30:00,2019-01-03 08:40:00,440.0,186.0
0,2019-01-03 08:40:00,2019-01-03 08:50:00,420.0,187.0
0,2019-01-03 08:50:00,2019-01-03 09:00:00,291.0,181.0
0,2019-01-03 09:00:00,2019-01-03 09:10:00,312.0,101.0
0,2019-01-03 09:10:00,2019-01-03 09:20:00,217.0,62.0
0,2019-01-03 09:20:00,2019-01-03 09:30:00,192.0,67.0
0,2019-01-03 09:30:00,2019-01-03 09:40:00,175.0,46.0
0,2019-01-03 09:40:00,2019-01-03 09:50:00,109.0,87.0
0,2019-01-03 09:50:00,2019-01-03 10:00:00,140.0,93.0
0,2019-01-03 10:00:00,2019-01-03 10:10:00,107.0,81.0
0,2019-01-03 10:10:00,2019-01-03 10:20:00,101.0,52.0
0,2019-01-03 10:20:00,2019-01-03 10:30:00,90.0,109.0
0,2019-01-03 10:30:00,2019-01-03 10:40:00,95.0,73.0
0,2019-01-03 10:40:00,2019-01-03 10:50:00,69.0,95.0
0,2019-01-03 10:50:00,2019-01-03 11:00:00,74.0,63.0
0,2019-01-03 11:00:00,2019-01-03 11:10:00,59.0,69.0
0,2019-01-03 11:10:00,2019-01-03 11:20:00,74.0,91.0
0,2019-01-03 11:20:00,2019-01-03 11:30:00,64.0,67.0
0,2019-01-03 11:30:00,2019-01-03 11:40:00,73.0,58.0
