station,startTime,endTime,inNums,outNums
0,2019-01-16 00:00:00,2019-01-16 00:10:00,0.0,0.0
0,2019-01-16 00:10:00,2019-01-16 00:20:00,0.0,0.0
0,2019-01-16 00:20:00,2019-01-16 00:30:00,0.0,0.0
0,2019-01-16 00:30:00,2019-01-16 00:40:00,0.0,0.0
0,2019-01-16 00:40:00,2019-01-16 00:50:00,0.0,0.0
0,2019-01-16 00:50:00,2019-01-16 01:00:00,0.0,0.0
0,2019-01-16 01:00:00,2019-01-16 01:10:00,0.0,0.0
0,2019-01-16 01:10:00,2019-01-16 01:20:00,0.0,0.0
0,2019-01-16 01:20:00,2019-01-16 01:30:00,0.0,0.0
0,2019-01-16 01:30:00,2019-01-16 01:40:00,0.0,0.0
0,2019-01-16 01:40:00,2019-01-16 01:50:00,0.0,0.0
0,2019-01-16 01:50:00,2019-01-16 02:00:00,0.0,0.0
0,2019-01-16 02:00:00,2019-01-16 02:10:00,0.0,0.0
0,2019-01-16 02:10:00,2019-01-16 02:20:00,0.0,0.0
0,2019-01-16 02:20:00,2019-01-16 02:30:00,0.0,0.0
0,2019-01-16 02:30:00,2019-01-16 02:40:00,0.0,0.0
0,2019-01-16 02:40:00,2019-01-16 02:50:00,0.0,0.0
0,2019-01-16 02:50:00,2019-01-16 03:00:00,0.0,0.0
0,2019-01-16 03:00:00,2019-01-16 03:10:00,0.0,0.0
0,2019-01-16 03:10:00,2019-01-16 03:20:00,0.0,0.0
0,2019-01-16 03:20:00,2019-01-16 03:30:00,0.0,0.0
0,2019-01-16 03:30:00,2019-01-16 03:40:00,0.0,0.0
0,2019-01-16 03:40:00,2019-01-16 03:50:00,0.0,0.0
0,2019-01-16 03:50:00,2019-01-16 04:00:00,1.0,1.0
0,2019-01-16 04:00:00,2019-01-16 04:10:00,0.0,0.0
0,2019-01-16 04:10:00,2019-01-16 04:20:00,0.0,0.0
0,2019-01-16 04:20:00,2019-01-16 04:30:00,0.0,0.0
0,2019-01-16 04:30:00,2019-01-16 04:40:00,0.0,0.0
0,2019-01-16 04:40:00,2019-01-16 04:50:00,0.0,0.0
0,2019-01-16 04:50:00,2019-01-16 05:00:00,0.0,0.0
0,2019-01-16 05:00:00,2019-01-16 05:10:00,0.0,0.0
0,2019-01-16 05:10:00,2019-01-16 05:20:00,0.0,0.0
0,2019-01-16 05:20:00,2019-01-16 05:30:00,0.0,0.0
0,2019-01-16 05:30:00,2019-01-16 05:40:00,2.0,0.0
0,2019-01-16 05:40:00,2019-01-16 05:50:00,12.0,0.0
0,2019-01-16 05:50:00,2019-01-16 06:00:00,18.0,0.0
0,2019-01-16 06:00:00,2019-01-16 06:10:00,35.0,0.0
0,2019-01-16 06:10:00,2019-01-16 06:20:00,35.0,1.0
0,2019-01-16 06:20:00,2019-01-16 06:30:00,44.0,1.0
0,2019-01-16 06:30:00,2019-01-16 06:40:00,94.0,33.0
0,2019-01-16 06:40:00,2019-01-16 06:50:00,105.0,26.0
0,2019-01-16 06:50:00,2019-01-16 07:00:00,125.0,22.0
0,2019-01-16 07:00:00,2019-01-16 07:10:00,148.0,24.0
0,2019-01-16 07:10:00,2019-01-16 07:20:00,222.0,25.0
0,2019-01-16 07:20:00,2019-01-16 07:30:00,252.0,31.0
0,2019-01-16 07:30:00,2019-01-16 07:40:00,325.0,27.0
0,2019-01-16 07:40:00,2019-01-16 07:50:00,448.0,58.0
0,2019-01-16 07:50:00,2019-01-16 08:00:00,408.0,75.0
0,2019-01-16 08:00:00,2019-01-16 08:10:00,458.0,74.0
0,2019-01-16 08:10:00,2019-01-16 08:20:00,400.0,70.0
0,2019-01-16 08:20:00,2019-01-16 08:30:00,445.0,223.0
0,2019-01-16 08:30:00,2019-01-16 08:40:00,380.0,297.0
0,2019-01-16 08:40:00,2019-01-16 08:50:00,425.0,209.0
0,2019-01-16 08:50:00,2019-01-16 09:00:00,294.0,200.0
0,2019-01-16 09:00:00,2019-01-16 09:10:00,303.0,76.0
0,2019-01-16 09:10:00,2019-01-16 09:20:00,245.0,118.0
0,2019-01-16 09:20:00,2019-01-16 09:30:00,163.0,64.0
0,2019-01-16 09:30:00,2019-01-16 09:40:00,148.0,92.0
0,2019-01-16 09:40:00,2019-01-16 09:50:00,147.0,97.0
0,2019-01-16 09:50:00,2019-01-16 10:00:00,120.0,64.0
0,2019-01-16 10:00:00,2019-01-16 10:10:00,129.0,27.0
0,2019-01-16 10:10:00,2019-01-16 10:20:00,78.0,63.0
0,2019-01-16 10:20:00,2019-01-16 10:30:00,95.0,60.0
0,2019-01-16 10:30:00,2019-01-16 10:40:00,91.0,85.0
0,2019-01-16 10:40:00,2019-01-16 10:50:00,73.0,66.0
0,2019-01-16 10:50:00,2019-01-16 11:00:00,99.0,81.0
0,2019-01-16 11:00:00,2019-01-16 11:10:00,90.0,63.0
0,2019-01-16 11:10:00,2019-01-16 11:20:00,54.0,102.0
0,2019-01-16 11:20:00,2019-01-16 11:30:00,90.0,98.0
0,2019-01-16 11:30:00,2019-01-16 11:40:00,78.0,66.0
0,2019-01-16 11:40:00,2019-01-16 11:50:00,66.0,52.0
0,2019-01-16 11:50:00,2019-01-16 12:00:00,122.0,68.0
0,2019-01-16 12:00:00,2019-01-16 12:10:00,123.0,76.0
0,2019-01-16 12:10:00,2019-01-16 12:20:00,136.0,105.0
