station,startTime,endTime,inNums,outNums
0,2019-01-17 00:00:00,2019-01-17 00:10:00,0.0,0.0
0,2019-01-17 00:10:00,2019-01-17 00:20:00,0.0,0.0
0,2019-01-17 00:20:00,2019-01-17 00:30:00,0.0,0.0
0,2019-01-17 00:30:00,2019-01-17 00:40:00,1.0,1.0
0,2019-01-17 00:40:00,2019-01-17 00:50:00,0.0,0.0
0,2019-01-17 00:50:00,2019-01-17 01:00:00,0.0,0.0
0,2019-01-17 01:00:00,2019-01-17 01:10:00,0.0,0.0
0,2019-01-17 01:10:00,2019-01-17 01:20:00,0.0,0.0
0,2019-01-17 01:20:00,2019-01-17 01:30:00,0.0,0.0
0,2019-01-17 01:30:00,2019-01-17 01:40:00,0.0,0.0
0,2019-01-17 01:40:00,2019-01-17 01:50:00,0.0,0.0
0,2019-01-17 01:50:00,2019-01-17 02:00:00,0.0,0.0
0,2019-01-17 02:00:00,2019-01-17 02:10:00,0.0,0.0
0,2019-01-17 02:10:00,2019-01-17 02:20:00,0.0,0.0
0,2019-01-17 02:20:00,2019-01-17 02:30:00,0.0,0.0
0,2019-01-17 02:30:00,2019-01-17 02:40:00,0.0,0.0
0,2019-01-17 02:40:00,2019-01-17 02:50:00,0.0,0.0
0,2019-01-17 02:50:00,2019-01-17 03:00:00,0.0,0.0
0,2019-01-17 03:00:00,2019-01-17 03:10:00,0.0,0.0
0,2019-01-17 03:10:00,2019-01-17 03:20:00,1.0,1.0
0,2019-01-17 03:20:00,2019-01-17 03:30:00,0.0,0.0
0,2019-01-17 03:30:00,2019-01-17 03:40:00,0.0,0.0
0,2019-01-17 03:40:00,2019-01-17 03:50:00,0.0,0.0
0,2019-01-17 03:50:00,2019-01-17 04:00:00,0.0,0.0
0,2019-01-17 04:00:00,2019-01-17 04:10:00,0.0,0.0
0,2019-01-17 04:10:00,2019-01-17 04:20:00,0.0,0.0
0,2019-01-17 04:20:00,2019-01-17 04:30:00,0.0,0.0
0,2019-01-17 04:30:00,2019-01-17 04:40:00,0.0,0.0
0,2019-01-17 04:40:00,2019-01-17 04:50:00,0.0,0.0
0,2019-01-17 04:50:00,2019-01-17 05:00:00,0.0,0.0
0,2019-01-17 05:00:00,2019-01-17 05:10:00,0.0,0.0
0,2019-01-17 05:10:00,2019-01-17 05:20:00,0.0,0.0
0,2019-01-17 05:20:00,2019-01-17 05:30:00,0.0,0.0
0,2019-01-17 05:30:00,2019-01-17 05:40:00,16.0,1.0
0,2019-01-17 05:40:00,2019-01-17 05:50:00,11.0,0.0
0,2019-01-17 05:50:00,2019-01-17 06:00:00,26.0,1.0
0,2019-01-17 06:00:00,2019-01-17 06:10:00,15.0,0.0
0,2019-01-17 06:10:00,2019-01-17 06:20:00,54.0,0.0
0,2019-01-17 06:20:00,2019-01-17 06:30:00,51.0,2.0
0,2019-01-17 06:30:00,2019-01-17 06:40:00,113.0,43.0
0,2019-01-17 06:40:00,2019-01-17 06:50:00,93.0,25.0
0,2019-01-17 06:50:00,2019-01-17 07:00:00,126.0,17.0
0,2019-01-17 07:00:00,2019-01-17 07:10:00,205.0,39.0
0,2019-01-17 07:10:00,2019-01-17 07:20:00,273.0,17.0
0,2019-01-17 07:20:00,2019-01-17 07:30:00,287.0,29.0
0,2019-01-17 07:30:00,2019-01-17 07:40:00,367.0,35.0
0,2019-01-17 07:40:00,2019-01-17 07:50:00,333.0,39.0
0,2019-01-17 07:50:00,2019-01-17 08:00:00,392.0,58.0
0,2019-01-17 08:00:00,2019-01-17 08:10:00,520.0,62.0
0,2019-01-17 08:10:00,2019-01-17 08:20:00,429.0,78.0
0,2019-01-17 08:20:00,2019-01-17 08:30:00,379.0,111.0
0,2019-01-17 08:30:00,2019-01-17 08:40:00,390.0,235.0
0,2019-01-17 08:40:00,2019-01-17 08:50:00,374.0,239.0
0,2019-01-17 08:50:00,2019-01-17 09:00:00,277.0,173.0
0,2019-01-17 09:00:00,2019-01-17 09:10:00,281.0,83.0
0,2019-01-17 09:10:00,2019-01-17 09:20:00,177.0,92.0
0,2019-01-17 09:20:00,2019-01-17 09:30:00,178.0,74.0
0,2019-01-17 09:30:00,2019-01-17 09:40:00,130.0,102.0
0,2019-01-17 09:40:00,2019-01-17 09:50:00,104.0,64.0
0,2019-01-17 09:50:00,2019-01-17 10:00:00,117.0,93.0
0,2019-01-17 10:00:00,2019-01-17 10:10:00,136.0,64.0
0,2019-01-17 10:10:00,2019-01-17 10:20:00,101.0,58.0
0,2019-01-17 10:20:00,2019-01-17 10:30:00,105.0,79.0
0,2019-01-17 10:30:00,2019-01-17 10:40:00,103.0,89.0
0,2019-01-17 10:40:00,2019-01-17 10:50:00,86.0,67.0
0,2019-01-17 10:50:00,2019-01-17 11:00:00,54.0,65.0
0,2019-01-17 11:00:00,2019-01-17 11:10:00,87.0,79.0
0,2019-01-17 11:10:00,2019-01-17 11:20:00,82.0,96.0
0,2019-01-17 11:20:00,2019-01-17 11:30:00,82.0,59.0
0,2019-01-17 11:30:00,2019-01-17 11:40:00,86.0,78.0
0,2019-01-17 11:40:00,2019-01-17 11:50:00,81.0,55.0
0,2019-01-17 11:50:00,2019-01-17 12:00:00,90.0,81.0
0,2019-01-17 12:00:00,2019-01-17 12:10:00,127.0,91.0
0,2019-01-17 12:10:00,2019-01-17 12:20:00,132.0,83.0
0,2019-01-17 12:20:00,2019-01-17 12:30:00,77.0,70.0
0,2019-01-17 12:30:00,2019-01-17 12:40:00,85.0,67.0
0,2019-01-17 12:40:00,2019-01-17 12:50:00,126.0,143.0
0,2019-01-17 12:50:00,2019-01-17 13:00:00,86.0,95.0
0,2019-01-17 13:00:00,2019-01-17 13:10:00,71.0,125.0
0,2019-01-17 13:10:00,2019-01-17 13:20:00,110.0,87.0
0,2019-01-17 13:20:00,2019-01-17 13:30:00,82.0,123.0
0,2019-01-17 13:30:00,2019-01-17 13:40:00,79.0,88.0
0,2019-01-17 13:40:00,2019-01-17 13:50:00,72.0,80.0
0,2019-01-17 13:50:00,2019-01-17 14:00:00,84.0,79.0
0,2019-01-17 14:00:00,2019-01-17 14:10:00,81.0,62.0
0,2019-01-17 14:10:00,2019-01-17 14:20:00,80.0,116.0
0,2019-01-17 14:20:00,2019-01-17 14:30:00,63.0,99.0
0,2019-01-17 14:30:00,2019-01-17 14:40:00,63.0,85.0
0,2019-01-17 14:40:00,2019-01-17 14:50:00,60.0,79.0
0,2019-01-17 14:50:00,2019-01-17 15:00:00,53.0,111.0
0,2019-01-17 15:00:00,2019-01-17 15:10:00,75.0,114.0
0,2019-01-17 15:10:00,2019-01-17 15:20:00,62.0,96.0
0,2019-01-17 15:20:00,2019-01-17 15:30:00,71.0,106.0
0,2019-01-17 15:30:00,2019-01-17 15:40:00,90.0,87.0
0,2019-01-17 15:40:00,2019-01-17 15:50:00,53.0,101.0
0,2019-01-17 15:50:00,2019-01-17 16:00:00,91.0,137.0
0,2019-01-17 16:00:00,2019-01-17 16:10:00,73.0,118.0
0,2019-01-17 16:10:00,2019-01-17 16:20:00,70.0,139.0
0,2019-01-17 16:20:00,2019-01-17 16:30:00,83.0,117.0
0,2019-01-17 16:30:00,2019-01-17 16:40:00,105.0,126.0
0,2019-01-17 16:40:00,2019-01-17 16:50:00,128.0,134.0
0,2019-01-17 16:50:00,2019-01-17 17:00:00,162.0,145.0
0,2019-01-17 17:00:00,2019-01-17 17:10:00,188.0,123.0
0,2019-01-17 17:10:00,2019-01-17 17:20:00,140.0,159.0
0,2019-01-17 17:20:00,2019-01-17 17:30:00,156.0,181.0
0,2019-01-17 17:30:00,2019-01-17 17:40:00,127.0,232.0
0,2019-01-17 17:40:00,2019-01-17 17:50:00,134.0,228.0
0,2019-01-17 17:50:00,2019-01-17 18:00:00,84.0,243.0
0,2019-01-17 18:00:00,2019-01-17 18:10:00,100.0,280.0
0,2019-01-17 18:10:00,2019-01-17 18:20:00,71.0,256.0
0,2019-01-17 18:20:00,2019-01-17 18:30:00,63.0,244.0
0,2019-01-17 18:30:00,2019-01-17 18:40:00,62.0,276.0
0,2019-01-17 18:40:00,2019-01-17 18:50:00,48.0,170.0
0,2019-01-17 18:50:00,2019-01-17 19:00:00,56.0,198.0
0,2019-01-17 19:00:00,2019-01-17 19:10:00,28.0,136.0
0,2019-01-17 19:10:00,2019-01-17 19:20:00,40.0,114.0
0,2019-01-17 19:20:00,2019-01-17 19:30:00,41.0,193.0
0,2019-01-17 19:30:00,2019-01-17 19:40:00,39.0,90.0
0,2019-01-17 19:40:00,2019-01-17 19:50:00,39.0,121.0
0,2019-01-17 19:50:00,2019-01-17 20:00:00,32.0,92.0
0,2019-01-17 20:00:00,2019-01-17 20:10:00,30.0,125.0
0,2019-01-17 20:10:00,2019-01-17 20:20:00,29.0,93.0
0,2019-01-17 20:20:00,2019-01-17 20:30:00,40.0,107.0
0,2019-01-17 20:30:00,2019-01-17 20:40:00,39.0,82.0
0,2019-01-17 20:40:00,2019-01-17 20:50:00,39.0,101.0
0,2019-01-17 20:50:00,2019-01-17 21:00:00,22.0,144.0
0,2019-01-17 21:00:00,2019-01-17 21:10:00,24.0,97.0
0,2019-01-17 21:10:00,2019-01-17 21:20:00,19.0,76.0
0,2019-01-17 21:20:00,2019-01-17 21:30:00,30.0,101.0
0,2019-01-17 21:30:00,2019-01-17 21:40:00,19.0,133.0
0,2019-01-17 21:40:00,2019-01-17 21:50:00,17.0,75.0
0,2019-01-17 21:50:00,2019-01-17 22:00:00,10.0,61.0
0,2019-01-17 22:00:00,2019-01-17 22:10:00,8.0,63.0
0,2019-01-17 22:10:00,2019-01-17 22:20:00,19.0,56.0
0,2019-01-17 22:20:00,2019-01-17 22:30:00,9.0,51.0
0,2019-01-17 22:30:00,2019-01-17 22:40:00,5.0,54.0
0,2019-01-17 22:40:00,2019-01-17 22:50:00,6.0,45.0
