station,startTime,endTime,inNums,outNums
0,2019-01-09 00:00:00,2019-01-09 00:10:00,0.0,0.0
0,2019-01-09 00:10:00,2019-01-09 00:20:00,0.0,0.0
0,2019-01-09 00:20:00,2019-01-09 00:30:00,0.0,0.0
0,2019-01-09 00:30:00,2019-01-09 00:40:00,0.0,0.0
0,2019-01-09 00:40:00,2019-01-09 00:50:00,0.0,2.0
0,2019-01-09 00:50:00,2019-01-09 01:00:00,0.0,0.0
0,2019-01-09 01:00:00,2019-01-09 01:10:00,0.0,0.0
0,2019-01-09 01:10:00,2019-01-09 01:20:00,0.0,0.0
0,2019-01-09 01:20:00,2019-01-09 01:30:00,0.0,0.0
0,2019-01-09 01:30:00,2019-01-09 01:40:00,0.0,0.0
0,2019-01-09 01:40:00,2019-01-09 01:50:00,0.0,0.0
0,2019-01-09 01:50:00,2019-01-09 02:00:00,0.0,0.0
0,2019-01-09 02:00:00,2019-01-09 02:10:00,0.0,0.0
0,2019-01-09 02:10:00,2019-01-09 02:20:00,0.0,0.0
0,2019-01-09 02:20:00,2019-01-09 02:30:00,0.0,0.0
0,2019-01-09 02:30:00,2019-01-09 02:40:00,0.0,0.0
0,2019-01-09 02:40:00,2019-01-09 02:50:00,0.0,0.0
0,2019-01-09 02:50:00,2019-01-09 03:00:00,0.0,0.0
0,2019-01-09 03:00:00,2019-01-09 03:10:00,0.0,0.0
0,2019-01-09 03:10:00,2019-01-09 03:20:00,0.0,0.0
0,2019-01-09 03:20:00,2019-01-09 03:30:00,0.0,0.0
0,2019-01-09 03:30:00,2019-01-09 03:40:00,0.0,0.0
0,2019-01-09 03:40:00,2019-01-09 03:50:00,0.0,0.0
0,2019-01-09 03:50:00,2019-01-09 04:00:00,0.0,0.0
0,2019-01-09 04:00:00,2019-01-09 04:10:00,0.0,0.0
0,2019-01-09 04:10:00,2019-01-09 04:20:00,0.0,0.0
0,2019-01-09 04:20:00,2019-01-09 04:30:00,0.0,0.0
0,2019-01-09 04:30:00,2019-01-09 04:40:00,0.0,0.0
0,2019-01-09 04:40:00,2019-01-09 04:50:00,0.0,0.0
0,2019-01-09 04:50:00,2019-01-09 05:00:00,0.0,0.0
0,2019-01-09 05:00:00,2019-01-09 05:10:00,0.0,0.0
0,2019-01-09 05:10:00,2019-01-09 05:20:00,0.0,0.0
0,2019-01-09 05:20:00,2019-01-09 05:30:00,2.0,0.0
0,2019-01-09 05:30:00,2019-01-09 05:40:00,8.0,0.0
0,2019-01-09 05:40:00,2019-01-09 05:50:00,8.0,0.0
0,2019-01-09 05:50:00,2019-01-09 06:00:00,17.0,2.0
0,2019-01-09 06:00:00,2019-01-09 06:10:00,16.0,1.0
0,2019-01-09 06:10:00,2019-01-09 06:20:00,38.0,0.0
0,2019-01-09 06:20:00,2019-01-09 06:30:00,35.0,0.0
0,2019-01-09 06:30:00,2019-01-09 06:40:00,86.0,32.0
0,2019-01-09 06:40:00,2019-01-09 06:50:00,109.0,23.0
0,2019-01-09 06:50:00,2019-01-09 07:00:00,123.0,19.0
0,2019-01-09 07:00:00,2019-01-09 07:10:00,167.0,26.0
0,2019-01-09 07:10:00,2019-01-09 07:20:00,249.0,22.0
0,2019-01-09 07:20:00,2019-01-09 07:30:00,254.0,21.0
0,2019-01-09 07:30:00,2019-01-09 07:40:00,340.0,33.0
0,2019-01-09 07:40:00,2019-01-09 07:50:00,408.0,50.0
0,2019-01-09 07:50:00,2019-01-09 08:00:00,429.0,53.0
0,2019-01-09 08:00:00,2019-01-09 08:10:00,432.0,59.0
0,2019-01-09 08:10:00,2019-01-09 08:20:00,424.0,83.0
0,2019-01-09 08:20:00,2019-01-09 08:30:00,430.0,125.0
0,2019-01-09 08:30:00,2019-01-09 08:40:00,486.0,205.0
0,2019-01-09 08:40:00,2019-01-09 08:50:00,352.0,201.0
0,2019-01-09 08:50:00,2019-01-09 09:00:00,272.0,116.0
0,2019-01-09 09:00:00,2019-01-09 09:10:00,248.0,67.0
0,2019-01-09 09:10:00,2019-01-09 09:20:00,171.0,73.0
0,2019-01-09 09:20:00,2019-01-09 09:30:00,194.0,65.0
0,2019-01-09 09:30:00,2019-01-09 09:40:00,103.0,54.0
0,2019-01-09 09:40:00,2019-01-09 09:50:00,109.0,77.0
0,2019-01-09 09:50:00,2019-01-09 10:00:00,107.0,59.0
0,2019-01-09 10:00:00,2019-01-09 10:10:00,128.0,55.0
0,2019-01-09 10:10:00,2019-01-09 10:20:00,105.0,76.0
0,2019-01-09 10:20:00,2019-01-09 10:30:00,117.0,80.0
0,2019-01-09 10:30:00,2019-01-09 10:40:00,92.0,63.0
0,2019-01-09 10:40:00,2019-01-09 10:50:00,74.0,71.0
0,2019-01-09 10:50:00,2019-01-09 11:00:00,93.0,55.0
0,2019-01-09 11:00:00,2019-01-09 11:10:00,50.0,96.0
0,2019-01-09 11:10:00,2019-01-09 11:20:00,46.0,86.0
0,2019-01-09 11:20:00,2019-01-09 11:30:00,98.0,81.0
0,2019-01-09 11:30:00,2019-01-09 11:40:00,79.0,55.0
0,2019-01-09 11:40:00,2019-01-09 11:50:00,87.0,59.0
0,2019-01-09 11:50:00,2019-01-09 12:00:00,131.0,94.0
0,2019-01-09 12:00:00,2019-01-09 12:10:00,68.0,76.0
0,2019-01-09 12:10:00,2019-01-09 12:20:00,99.0,68.0
0,2019-01-09 12:20:00,2019-01-09 12:30:00,94.0,74.0
0,2019-01-09 12:30:00,2019-01-09 12:40:00,87.0,97.0
0,2019-01-09 12:40:00,2019-01-09 12:50:00,69.0,89.0
0,2019-01-09 12:50:00,2019-01-09 13:00:00,89.0,82.0
0,2019-01-09 13:00:00,2019-01-09 13:10:00,70.0,66.0
0,2019-01-09 13:10:00,2019-01-09 13:20:00,72.0,64.0
0,2019-01-09 13:20:00,2019-01-09 13:30:00,96.0,94.0
0,2019-01-09 13:30:00,2019-01-09 13:40:00,70.0,58.0
0,2019-01-09 13:40:00,2019-01-09 13:50:00,72.0,68.0
0,2019-01-09 13:50:00,2019-01-09 14:00:00,56.0,41.0
0,2019-01-09 14:00:00,2019-01-09 14:10:00,80.0,94.0
0,2019-01-09 14:10:00,2019-01-09 14:20:00,63.0,80.0
0,2019-01-09 14:20:00,2019-01-09 14:30:00,46.0,66.0
0,2019-01-09 14:30:00,2019-01-09 14:40:00,69.0,72.0
0,2019-01-09 14:40:00,2019-01-09 14:50:00,64.0,56.0
0,2019-01-09 14:50:00,2019-01-09 15:00:00,54.0,101.0
0,2019-01-09 15:00:00,2019-01-09 15:10:00,44.0,99.0
0,2019-01-09 15:10:00,2019-01-09 15:20:00,63.0,80.0
0,2019-01-09 15:20:00,2019-01-09 15:30:00,72.0,100.0
0,2019-01-09 15:30:00,2019-01-09 15:40:00,48.0,88.0
0,2019-01-09 15:40:00,2019-01-09 15:50:00,68.0,115.0
0,2019-01-09 15:50:00,2019-01-09 16:00:00,77.0,78.0
0,2019-01-09 16:00:00,2019-01-09 16:10:00,84.0,86.0
0,2019-01-09 16:10:00,2019-01-09 16:20:00,50.0,105.0
0,2019-01-09 16:20:00,2019-01-09 16:30:00,63.0,104.0
0,2019-01-09 16:30:00,2019-01-09 16:40:00,66.0,103.0
0,2019-01-09 16:40:00,2019-01-09 16:50:00,63.0,95.0
0,2019-01-09 16:50:00,2019-01-09 17:00:00,121.0,106.0
0,2019-01-09 17:00:00,2019-01-09 17:10:00,199.0,133.0
0,2019-01-09 17:10:00,2019-01-09 17:20:00,88.0,161.0
0,2019-01-09 17:20:00,2019-01-09 17:30:00,213.0,165.0
0,2019-01-09 17:30:00,2019-01-09 17:40:00,85.0,186.0
0,2019-01-09 17:40:00,2019-01-09 17:50:00,77.0,237.0
0,2019-01-09 17:50:00,2019-01-09 18:00:00,81.0,212.0
0,2019-01-09 18:00:00,2019-01-09 18:10:00,51.0,316.0
0,2019-01-09 18:10:00,2019-01-09 18:20:00,69.0,310.0
0,2019-01-09 18:20:00,2019-01-09 18:30:00,28.0,227.0
0,2019-01-09 18:30:00,2019-01-09 18:40:00,51.0,281.0
0,2019-01-09 18:40:00,2019-01-09 18:50:00,40.0,203.0
0,2019-01-09 18:50:00,2019-01-09 19:00:00,45.0,214.0
0,2019-01-09 19:00:00,2019-01-09 19:10:00,34.0,117.0
0,2019-01-09 19:10:00,2019-01-09 19:20:00,22.0,114.0
0,2019-01-09 19:20:00,2019-01-09 19:30:00,28.0,174.0
0,2019-01-09 19:30:00,2019-01-09 19:40:00,53.0,110.0
0,2019-01-09 19:40:00,2019-01-09 19:50:00,31.0,123.0
