station,startTime,endTime,inNums,outNums
0,2019-01-12 00:00:00,2019-01-12 00:10:00,0.0,0.0
0,2019-01-12 00:10:00,2019-01-12 00:20:00,0.0,0.0
0,2019-01-12 00:20:00,2019-01-12 00:30:00,0.0,0.0
0,2019-01-12 00:30:00,2019-01-12 00:40:00,0.0,0.0
0,2019-01-12 00:40:00,2019-01-12 00:50:00,0.0,0.0
0,2019-01-12 00:50:00,2019-01-12 01:00:00,0.0,0.0
0,2019-01-12 01:00:00,2019-01-12 01:10:00,0.0,0.0
0,2019-01-12 01:10:00,2019-01-12 01:20:00,0.0,0.0
0,2019-01-12 01:20:00,2019-01-12 01:30:00,0.0,0.0
0,2019-01-12 01:30:00,2019-01-12 01:40:00,0.0,0.0
0,2019-01-12 01:40:00,2019-01-12 01:50:00,0.0,0.0
0,2019-01-12 01:50:00,2019-01-12 02:00:00,0.0,0.0
0,2019-01-12 02:00:00,2019-01-12 02:10:00,0.0,0.0
0,2019-01-12 02:10:00,2019-01-12 02:20:00,0.0,0.0
0,2019-01-12 02:20:00,2019-01-12 02:30:00,0.0,0.0
0,2019-01-12 02:30:00,2019-01-12 02:40:00,0.0,0.0
0,2019-01-12 02:40:00,2019-01-12 02:50:00,0.0,0.0
0,2019-01-12 02:50:00,2019-01-12 03:00:00,0.0,0.0
0,2019-01-12 03:00:00,2019-01-12 03:10:00,0.0,0.0
0,2019-01-12 03:10:00,2019-01-12 03:20:00,0.0,0.0
0,2019-01-12 03:20:00,2019-01-12 03:30:00,0.0,0.0
0,2019-01-12 03:30:00,2019-01-12 03:40:00,0.0,0.0
0,2019-01-12 03:40:00,2019-01-12 03:50:00,0.0,0.0
0,2019-01-12 03:50:00,2019-01-12 04:00:00,0.0,0.0
0,2019-01-12 04:00:00,2019-01-12 04:10:00,0.0,0.0
0,2019-01-12 04:10:00,2019-01-12 04:20:00,0.0,0.0
0,2019-01-12 04:20:00,2019-01-12 04:30:00,0.0,0.0
0,2019-01-12 04:30:00,2019-01-12 04:40:00,0.0,0.0
0,2019-01-12 04:40:00,2019-01-12 04:50:00,0.0,0.0
0,2019-01-12 04:50:00,2019-01-12 05:00:00,0.0,0.0
0,2019-01-12 05:00:00,2019-01-12 05:10:00,0.0,0.0
0,2019-01-12 05:10:00,2019-01-12 05:20:00,0.0,0.0
0,2019-01-12 05:20:00,2019-01-12 05:30:00,0.0,0.0
0,2019-01-12 05:30:00,2019-01-12 05:40:00,2.0,0.0
0,2019-01-12 05:40:00,2019-01-12 05:50:00,10.0,0.0
0,2019-01-12 05:50:00,2019-01-12 06:00:00,17.0,1.0
0,2019-01-12 06:00:00,2019-01-12 06:10:00,18.0,0.0
0,2019-01-12 06:10:00,2019-01-12 06:20:00,44.0,1.0
0,2019-01-12 06:20:00,2019-01-12 06:30:00,18.0,1.0
0,2019-01-12 06:30:00,2019-01-12 06:40:00,35.0,33.0
0,2019-01-12 06:40:00,2019-01-12 06:50:00,53.0,33.0
0,2019-01-12 06:50:00,2019-01-12 07:00:00,64.0,22.0
0,2019-01-12 07:00:00,2019-01-12 07:10:00,81.0,30.0
0,2019-01-12 07:10:00,2019-01-12 07:20:00,128.0,37.0
0,2019-01-12 07:20:00,2019-01-12 07:30:00,150.0,34.0
0,2019-01-12 07:30:00,2019-01-12 07:40:00,119.0,39.0
0,2019-01-12 07:40:00,2019-01-12 07:50:00,155.0,36.0
0,2019-01-12 07:50:00,2019-01-12 08:00:00,158.0,37.0
0,2019-01-12 08:00:00,2019-01-12 08:10:00,219.0,46.0
0,2019-01-12 08:10:00,2019-01-12 08:20:00,170.0,62.0
0,2019-01-12 08:20:00,2019-01-12 08:30:00,181.0,87.0
0,2019-01-12 08:30:00,2019-01-12 08:40:00,192.0,39.0
0,2019-01-12 08:40:00,2019-01-12 08:50:00,123.0,70.0
0,2019-01-12 08:50:00,2019-01-12 09:00:00,154.0,71.0
0,2019-01-12 09:00:00,2019-01-12 09:10:00,137.0,84.0
0,2019-01-12 09:10:00,2019-01-12 09:20:00,180.0,77.0
0,2019-01-12 09:20:00,2019-01-12 09:30:00,148.0,71.0
0,2019-01-12 09:30:00,2019-01-12 09:40:00,165.0,104.0
0,2019-01-12 09:40:00,2019-01-12 09:50:00,123.0,66.0
0,2019-01-12 09:50:00,2019-01-12 10:00:00,153.0,62.0
0,2019-01-12 10:00:00,2019-01-12 10:10:00,150.0,71.0
0,2019-01-12 10:10:00,2019-01-12 10:20:00,116.0,115.0
0,2019-01-12 10:20:00,2019-01-12 10:30:00,130.0,89.0
0,2019-01-12 10:30:00,2019-01-12 10:40:00,119.0,91.0
0,2019-01-12 10:40:00,2019-01-12 10:50:00,120.0,66.0
0,2019-01-12 10:50:00,2019-01-12 11:00:00,102.0,74.0
0,2019-01-12 11:00:00,2019-01-12 11:10:00,110.0,62.0
0,2019-01-12 11:10:00,2019-01-12 11:20:00,83.0,92.0
0,2019-01-12 11:20:00,2019-01-12 11:30:00,103.0,105.0
0,2019-01-12 11:30:00,2019-01-12 11:40:00,93.0,68.0
