station,startTime,endTime,inNums,outNums
0,2019-01-14 00:00:00,2019-01-14 00:10:00,0.0,0.0
0,2019-01-14 00:10:00,2019-01-14 00:20:00,0.0,0.0
0,2019-01-14 00:20:00,2019-01-14 00:30:00,0.0,0.0
0,2019-01-14 00:30:00,2019-01-14 00:40:00,0.0,0.0
0,2019-01-14 00:40:00,2019-01-14 00:50:00,0.0,0.0
0,2019-01-14 00:50:00,2019-01-14 01:00:00,0.0,0.0
0,2019-01-14 01:00:00,2019-01-14 01:10:00,0.0,0.0
0,2019-01-14 01:10:00,2019-01-14 01:20:00,0.0,0.0
0,2019-01-14 01:20:00,2019-01-14 01:30:00,0.0,0.0
0,2019-01-14 01:30:00,2019-01-14 01:40:00,0.0,0.0
0,2019-01-14 01:40:00,2019-01-14 01:50:00,0.0,0.0
0,2019-01-14 01:50:00,2019-01-14 02:00:00,0.0,0.0
0,2019-01-14 02:00:00,2019-01-14 02:10:00,0.0,0.0
0,2019-01-14 02:10:00,2019-01-14 02:20:00,0.0,0.0
0,2019-01-14 02:20:00,2019-01-14 02:30:00,0.0,0.0
0,2019-01-14 02:30:00,2019-01-14 02:40:00,0.0,0.0
0,2019-01-14 02:40:00,2019-01-14 02:50:00,0.0,0.0
0,2019-01-14 02:50:00,2019-01-14 03:00:00,0.0,0.0
0,2019-01-14 03:00:00,2019-01-14 03:10:00,0.0,0.0
0,2019-01-14 03:10:00,2019-01-14 03:20:00,0.0,0.0
0,2019-01-14 03:20:00,2019-01-14 03:30:00,0.0,0.0
0,2019-01-14 03:30:00,2019-01-14 03:40:00,0.0,0.0
0,2019-01-14 03:40:00,2019-01-14 03:50:00,0.0,0.0
0,2019-01-14 03:50:00,2019-01-14 04:00:00,0.0,0.0
0,2019-01-14 04:00:00,2019-01-14 04:10:00,0.0,0.0
0,2019-01-14 04:10:00,2019-01-14 04:20:00,0.0,0.0
0,2019-01-14 04:20:00,2019-01-14 04:30:00,0.0,0.0
0,2019-01-14 04:30:00,2019-01-14 04:40:00,0.0,0.0
0,2019-01-14 04:40:00,2019-01-14 04:50:00,0.0,0.0
0,2019-01-14 04:50:00,2019-01-14 05:00:00,0.0,0.0
0,2019-01-14 05:00:00,2019-01-14 05:10:00,0.0,0.0
0,2019-01-14 05:10:00,2019-01-14 05:20:00,0.0,0.0
0,2019-01-14 05:20:00,2019-01-14 05:30:00,0.0,0.0
0,2019-01-14 05:30:00,2019-01-14 05:40:00,3.0,1.0
0,2019-01-14 05:40:00,2019-01-14 05:50:00,20.0,0.0
0,2019-01-14 05:50:00,2019-01-14 06:00:00,29.0,2.0
0,2019-01-14 06:00:00,2019-01-14 06:10:00,24.0,0.0
0,2019-01-14 06:10:00,2019-01-14 06:20:00,44.0,1.0
0,2019-01-14 06:20:00,2019-01-14 06:30:00,58.0,0.0
0,2019-01-14 06:30:00,2019-01-14 06:40:00,98.0,40.0
0,2019-01-14 06:40:00,2019-01-14 06:50:00,106.0,29.0
0,2019-01-14 06:50:00,2019-01-14 07:00:00,144.0,27.0
0,2019-01-14 07:00:00,2019-01-14 07:10:00,176.0,22.0
0,2019-01-14 07:10:00,2019-01-14 07:20:00,255.0,16.0
0,2019-01-14 07:20:00,2019-01-14 07:30:00,318.0,32.0
0,2019-01-14 07:30:00,2019-01-14 07:40:00,310.0,34.0
0,2019-01-14 07:40:00,2019-01-14 07:50:00,393.0,68.0
0,2019-01-14 07:50:00,2019-01-14 08:00:00,463.0,64.0
0,2019-01-14 08:00:00,2019-01-14 08:10:00,505.0,67.0
0,2019-01-14 08:10:00,2019-01-14 08:20:00,395.0,99.0
0,2019-01-14 08:20:00,2019-01-14 08:30:00,531.0,141.0
0,2019-01-14 08:30:00,2019-01-14 08:40:00,483.0,215.0
0,2019-01-14 08:40:00,2019-01-14 08:50:00,402.0,221.0
0,2019-01-14 08:50:00,2019-01-14 09:00:00,311.0,196.0
0,2019-01-14 09:00:00,2019-01-14 09:10:00,274.0,91.0
0,2019-01-14 09:10:00,2019-01-14 09:20:00,208.0,85.0
0,2019-01-14 09:20:00,2019-01-14 09:30:00,169.0,75.0
