station,startTime,endTime,inNums,outNums
0,2019-01-01 00:00:00,2019-01-01 00:10:00,0.0,0.0
0,2019-01-01 00:10:00,2019-01-01 00:20:00,0.0,0.0
0,2019-01-01 00:20:00,2019-01-01 00:30:00,0.0,0.0
0,2019-01-01 00:30:00,2019-01-01 00:40:00,0.0,0.0
0,2019-01-01 00:40:00,2019-01-01 00:50:00,0.0,0.0
0,2019-01-01 00:50:00,2019-01-01 01:00:00,0.0,0.0
0,2019-01-01 01:00:00,2019-01-01 01:10:00,0.0,0.0
0,2019-01-01 01:10:00,2019-01-01 01:20:00,0.0,0.0
0,2019-01-01 01:20:00,2019-01-01 01:30:00,0.0,0.0
0,2019-01-01 01:30:00,2019-01-01 01:40:00,0.0,0.0
0,2019-01-01 01:40:00,2019-01-01 01:50:00,0.0,0.0
0,2019-01-01 01:50:00,2019-01-01 02:00:00,0.0,0.0
0,2019-01-01 02:00:00,2019-01-01 02:10:00,0.0,0.0
0,2019-01-01 02:10:00,2019-01-01 02:20:00,0.0,0.0
0,2019-01-01 02:20:00,2019-01-01 02:30:00,0.0,0.0
0,2019-01-01 02:30:00,2019-01-01 02:40:00,0.0,0.0
0,2019-01-01 02:40:00,2019-01-01 02:50:00,0.0,0.0
0,2019-01-01 02:50:00,2019-01-01 03:00:00,0.0,0.0
0,2019-01-01 03:00:00,2019-01-01 03:10:00,0.0,0.0
0,2019-01-01 03:10:00,2019-01-01 03:20:00,0.0,0.0
0,2019-01-01 03:20:00,2019-01-01 03:30:00,0.0,0.0
0,2019-01-01 03:30:00,2019-01-01 03:40:00,0.0,0.0
0,2019-01-01 03:40:00,2019-01-01 03:50:00,0.0,0.0
0,2019-01-01 03:50:00,2019-01-01 04:00:00,0.0,0.0
0,2019-01-01 04:00:00,2019-01-01 04:10:00,0.0,0.0
0,2019-01-01 04:10:00,2019-01-01 04:20:00,0.0,0.0
0,2019-01-01 04:20:00,2019-01-01 04:30:00,0.0,0.0
0,2019-01-01 04:30:00,2019-01-01 04:40:00,0.0,0.0
0,2019-01-01 04:40:00,2019-01-01 04:50:00,0.0,0.0
0,2019-01-01 04:50:00,2019-01-01 05:00:00,0.0,0.0
0,2019-01-01 05:00:00,2019-01-01 05:10:00,0.0,0.0
0,2019-01-01 05:10:00,2019-01-01 05:20:00,0.0,0.0
0,2019-01-01 05:20:00,2019-01-01 05:30:00,0.0,0.0
0,2019-01-01 05:30:00,2019-01-01 05:40:00,1.0,0.0
0,2019-01-01 05:40:00,2019-01-01 05:50:00,4.0,0.0
0,2019-01-01 05:50:00,2019-01-01 06:00:00,3.0,1.0
0,2019-01-01 06:00:00,2019-01-01 06:10:00,17.0,0.0
0,2019-01-01 06:10:00,2019-01-01 06:20:00,21.0,0.0
0,2019-01-01 06:20:00,2019-01-01 06:30:00,30.0,1.0
0,2019-01-01 06:30:00,2019-01-01 06:40:00,44.0,49.0
0,2019-01-01 06:40:00,2019-01-01 06:50:00,31.0,48.0
0,2019-01-01 06:50:00,2019-01-01 07:00:00,66.0,25.0
0,2019-01-01 07:00:00,2019-01-01 07:10:00,87.0,30.0
0,2019-01-01 07:10:00,2019-01-01 07:20:00,129.0,13.0
0,2019-01-01 07:20:00,2019-01-01 07:30:00,79.0,31.0
0,2019-01-01 07:30:00,2019-01-01 07:40:00,93.0,8.0
