station,startTime,endTime,inNums,outNums
0,2019-01-19 00:00:00,2019-01-19 00:10:00,0.0,0.0
0,2019-01-19 00:10:00,2019-01-19 00:20:00,0.0,0.0
0,2019-01-19 00:20:00,2019-01-19 00:30:00,0.0,0.0
0,2019-01-19 00:30:00,2019-01-19 00:40:00,0.0,0.0
0,2019-01-19 00:40:00,2019-01-19 00:50:00,0.0,0.0
0,2019-01-19 00:50:00,2019-01-19 01:00:00,0.0,0.0
0,2019-01-19 01:00:00,2019-01-19 01:10:00,0.0,0.0
0,2019-01-19 01:10:00,2019-01-19 01:20:00,0.0,0.0
0,2019-01-19 01:20:00,2019-01-19 01:30:00,0.0,0.0
0,2019-01-19 01:30:00,2019-01-19 01:40:00,0.0,0.0
0,2019-01-19 01:40:00,2019-01-19 01:50:00,0.0,0.0
0,2019-01-19 01:50:00,2019-01-19 02:00:00,0.0,0.0
0,2019-01-19 02:00:00,2019-01-19 02:10:00,0.0,0.0
0,2019-01-19 02:10:00,2019-01-19 02:20:00,0.0,0.0
0,2019-01-19 02:20:00,2019-01-19 02:30:00,0.0,0.0
0,2019-01-19 02:30:00,2019-01-19 02:40:00,0.0,0.0
0,2019-01-19 02:40:00,2019-01-19 02:50:00,0.0,0.0
0,2019-01-19 02:50:00,2019-01-19 03:00:00,0.0,0.0
0,2019-01-19 03:00:00,2019-01-19 03:10:00,0.0,0.0
0,2019-01-19 03:10:00,2019-01-19 03:20:00,0.0,0.0
0,2019-01-19 03:20:00,2019-01-19 03:30:00,0.0,0.0
0,2019-01-19 03:30:00,2019-01-19 03:40:00,0.0,0.0
0,2019-01-19 03:40:00,2019-01-19 03:50:00,0.0,0.0
0,2019-01-19 03:50:00,2019-01-19 04:00:00,0.0,0.0
0,2019-01-19 04:00:00,2019-01-19 04:10:00,0.0,0.0
0,2019-01-19 04:10:00,2019-01-19 04:20:00,0.0,0.0
0,2019-01-19 04:20:00,2019-01-19 04:30:00,0.0,0.0
0,2019-01-19 04:30:00,2019-01-19 04:40:00,0.0,0.0
0,2019-01-19 04:40:00,2019-01-19 04:50:00,0.0,0.0
0,2019-01-19 04:50:00,2019-01-19 05:00:00,0.0,0.0
0,2019-01-19 05:00:00,2019-01-19 05:10:00,0.0,0.0
0,2019-01-19 05:10:00,2019-01-19 05:20:00,0.0,0.0
0,2019-01-19 05:20:00,2019-01-19 05:30:00,0.0,0.0
0,2019-01-19 05:30:00,2019-01-19 05:40:00,3.0,0.0
0,2019-01-19 05:40:00,2019-01-19 05:50:00,14.0,0.0
0,2019-01-19 05:50:00,2019-01-19 06:00:00,16.0,1.0
0,2019-01-19 06:00:00,2019-01-19 06:10:00,25.0,1.0
0,2019-01-19 06:10:00,2019-01-19 06:20:00,24.0,0.0
0,2019-01-19 06:20:00,2019-01-19 06:30:00,31.0,0.0
0,2019-01-19 06:30:00,2019-01-19 06:40:00,50.0,43.0
0,2019-01-19 06:40:00,2019-01-19 06:50:00,70.0,32.0
0,2019-01-19 06:50:00,2019-01-19 07:00:00,73.0,12.0
0,2019-01-19 07:00:00,2019-01-19 07:10:00,107.0,38.0
0,2019-01-19 07:10:00,2019-01-19 07:20:00,134.0,20.0
0,2019-01-19 07:20:00,2019-01-19 07:30:00,150.0,19.0
0,2019-01-19 07:30:00,2019-01-19 07:40:00,118.0,50.0
0,2019-01-19 07:40:00,2019-01-19 07:50:00,167.0,58.0
0,2019-01-19 07:50:00,2019-01-19 08:00:00,210.0,48.0
0,2019-01-19 08:00:00,2019-01-19 08:10:00,188.0,45.0
0,2019-01-19 08:10:00,2019-01-19 08:20:00,216.0,55.0
0,2019-01-19 08:20:00,2019-01-19 08:30:00,205.0,58.0
0,2019-01-19 08:30:00,2019-01-19 08:40:00,173.0,69.0
0,2019-01-19 08:40:00,2019-01-19 08:50:00,194.0,74.0
0,2019-01-19 08:50:00,2019-01-19 09:00:00,205.0,77.0
0,2019-01-19 09:00:00,2019-01-19 09:10:00,189.0,94.0
0,2019-01-19 09:10:00,2019-01-19 09:20:00,218.0,52.0
0,2019-01-19 09:20:00,2019-01-19 09:30:00,221.0,112.0
0,2019-01-19 09:30:00,2019-01-19 09:40:00,153.0,69.0
0,2019-01-19 09:40:00,2019-01-19 09:50:00,203.0,91.0
0,2019-01-19 09:50:00,2019-01-19 10:00:00,167.0,99.0
0,2019-01-19 10:00:00,2019-01-19 10:10:00,180.0,75.0
0,2019-01-19 10:10:00,2019-01-19 10:20:00,129.0,134.0
0,2019-01-19 10:20:00,2019-01-19 10:30:00,153.0,96.0
0,2019-01-19 10:30:00,2019-01-19 10:40:00,181.0,78.0
0,2019-01-19 10:40:00,2019-01-19 10:50:00,118.0,97.0
0,2019-01-19 10:50:00,2019-01-19 11:00:00,188.0,146.0
0,2019-01-19 11:00:00,2019-01-19 11:10:00,114.0,84.0
0,2019-01-19 11:10:00,2019-01-19 11:20:00,131.0,97.0
0,2019-01-19 11:20:00,2019-01-19 11:30:00,143.0,93.0
0,2019-01-19 11:30:00,2019-01-19 11:40:00,88.0,103.0
0,2019-01-19 11:40:00,2019-01-19 11:50:00,107.0,71.0
0,2019-01-19 11:50:00,2019-01-19 12:00:00,122.0,76.0
0,2019-01-19 12:00:00,2019-01-19 12:10:00,113.0,119.0
0,2019-01-19 12:10:00,2019-01-19 12:20:00,112.0,84.0
0,2019-01-19 12:20:00,2019-01-19 12:30:00,97.0,118.0
0,2019-01-19 12:30:00,2019-01-19 12:40:00,130.0,70.0
0,2019-01-19 12:40:00,2019-01-19 12:50:00,105.0,131.0
0,2019-01-19 12:50:00,2019-01-19 13:00:00,116.0,116.0
0,2019-01-19 13:00:00,2019-01-19 13:10:00,101.0,111.0
0,2019-01-19 13:10:00,2019-01-19 13:20:00,126.0,140.0
0,2019-01-19 13:20:00,2019-01-19 13:30:00,121.0,126.0
0,2019-01-19 13:30:00,2019-01-19 13:40:00,118.0,128.0
0,2019-01-19 13:40:00,2019-01-19 13:50:00,110.0,121.0
0,2019-01-19 13:50:00,2019-01-19 14:00:00,142.0,140.0
0,2019-01-19 14:00:00,2019-01-19 14:10:00,118.0,115.0
0,2019-01-19 14:10:00,2019-01-19 14:20:00,105.0,168.0
0,2019-01-19 14:20:00,2019-01-19 14:30:00,101.0,123.0
0,2019-01-19 14:30:00,2019-01-19 14:40:00,118.0,182.0
0,2019-01-19 14:40:00,2019-01-19 14:50:00,103.0,167.0
0,2019-01-19 14:50:00,2019-01-19 15:00:00,102.0,138.0
0,2019-01-19 15:00:00,2019-01-19 15:10:00,101.0,177.0
0,2019-01-19 15:10:00,2019-01-19 15:20:00,116.0,130.0
0,2019-01-19 15:20:00,2019-01-19 15:30:00,92.0,137.0
0,2019-01-19 15:30:00,2019-01-19 15:40:00,111.0,118.0
0,2019-01-19 15:40:00,2019-01-19 15:50:00,78.0,169.0
