station,startTime,endTime,inNums,outNums
0,2019-01-15 00:00:00,2019-01-15 00:10:00,0.0,0.0
0,2019-01-15 00:10:00,2019-01-15 00:20:00,0.0,0.0
0,2019-01-15 00:20:00,2019-01-15 00:30:00,0.0,0.0
0,2019-01-15 00:30:00,2019-01-15 00:40:00,0.0,0.0
0,2019-01-15 00:40:00,2019-01-15 00:50:00,0.0,0.0
0,2019-01-15 00:50:00,2019-01-15 01:00:00,0.0,0.0
0,2019-01-15 01:00:00,2019-01-15 01:10:00,0.0,0.0
0,2019-01-15 01:10:00,2019-01-15 01:20:00,0.0,0.0
0,2019-01-15 01:20:00,2019-01-15 01:30:00,0.0,0.0
0,2019-01-15 01:30:00,2019-01-15 01:40:00,0.0,0.0
0,2019-01-15 01:40:00,2019-01-15 01:50:00,0.0,0.0
0,2019-01-15 01:50:00,2019-01-15 02:00:00,0.0,0.0
0,2019-01-15 02:00:00,2019-01-15 02:10:00,0.0,0.0
0,2019-01-15 02:10:00,2019-01-15 02:20:00,0.0,0.0
0,2019-01-15 02:20:00,2019-01-15 02:30:00,0.0,0.0
0,2019-01-15 02:30:00,2019-01-15 02:40:00,0.0,0.0
0,2019-01-15 02:40:00,2019-01-15 02:50:00,0.0,0.0
0,2019-01-15 02:50:00,2019-01-15 03:00:00,0.0,0.0
0,2019-01-15 03:00:00,2019-01-15 03:10:00,0.0,0.0
0,2019-01-15 03:10:00,2019-01-15 03:20:00,0.0,0.0
0,2019-01-15 03:20:00,2019-01-15 03:30:00,0.0,0.0
0,2019-01-15 03:30:00,2019-01-15 03:40:00,0.0,0.0
0,2019-01-15 03:40:00,2019-01-15 03:50:00,0.0,0.0
0,2019-01-15 03:50:00,2019-01-15 04:00:00,0.0,0.0
0,2019-01-15 04:00:00,2019-01-15 04:10:00,0.0,0.0
0,2019-01-15 04:10:00,2019-01-15 04:20:00,0.0,0.0
0,2019-01-15 04:20:00,2019-01-15 04:30:00,0.0,0.0
0,2019-01-15 04:30:00,2019-01-15 04:40:00,0.0,0.0
0,2019-01-15 04:40:00,2019-01-15 04:50:00,0.0,0.0
0,2019-01-15 04:50:00,2019-01-15 05:00:00,0.0,0.0
0,2019-01-15 05:00:00,2019-01-15 05:10:00,0.0,0.0
0,2019-01-15 05:10:00,2019-01-15 05:20:00,0.0,0.0
0,2019-01-15 05:20:00,2019-01-15 05:30:00,0.0,0.0
0,2019-01-15 05:30:00,2019-01-15 05:40:00,8.0,0.0
0,2019-01-15 05:40:00,2019-01-15 05:50:00,9.0,0.0
0,2019-01-15 05:50:00,2019-01-15 06:00:00,19.0,1.0
0,2019-01-15 06:00:00,2019-01-15 06:10:00,34.0,0.0
0,2019-01-15 06:10:00,2019-01-15 06:20:00,29.0,2.0
0,2019-01-15 06:20:00,2019-01-15 06:30:00,37.0,0.0
0,2019-01-15 06:30:00,2019-01-15 06:40:00,81.0,31.0
0,2019-01-15 06:40:00,2019-01-15 06:50:00,108.0,25.0
0,2019-01-15 06:50:00,2019-01-15 07:00:00,121.0,14.0
0,2019-01-15 07:00:00,2019-01-15 07:10:00,157.0,23.0
0,2019-01-15 07:10:00,2019-01-15 07:20:00,256.0,19.0
0,2019-01-15 07:20:00,2019-01-15 07:30:00,280.0,14.0
0,2019-01-15 07:30:00,2019-01-15 07:40:00,287.0,43.0
0,2019-01-15 07:40:00,2019-01-15 07:50:00,348.0,44.0
0,2019-01-15 07:50:00,2019-01-15 08:00:00,406.0,42.0
0,2019-01-15 08:00:00,2019-01-15 08:10:00,426.0,57.0
0,2019-01-15 08:10:00,2019-01-15 08:20:00,443.0,80.0
0,2019-01-15 08:20:00,2019-01-15 08:30:00,463.0,136.0
0,2019-01-15 08:30:00,2019-01-15 08:40:00,393.0,230.0
0,2019-01-15 08:40:00,2019-01-15 08:50:00,369.0,226.0
0,2019-01-15 08:50:00,2019-01-15 09:00:00,323.0,166.0
0,2019-01-15 09:00:00,2019-01-15 09:10:00,266.0,81.0
0,2019-01-15 09:10:00,2019-01-15 09:20:00,233.0,99.0
0,2019-01-15 09:20:00,2019-01-15 09:30:00,212.0,62.0
0,2019-01-15 09:30:00,2019-01-15 09:40:00,99.0,85.0
0,2019-01-15 09:40:00,2019-01-15 09:50:00,103.0,64.0
